,days,dow,rank,daily,theaters,special events
0,2016-06-17,Friday,1,54746405.0,4305,nan
1,2016-06-18,Saturday,1,45644471.0,4305,nan
2,2016-06-19,Sunday,1,34669397.0,4305,nan
3,2016-06-20,Monday,1,19571283.0,4305,nan
4,2016-06-21,Tuesday,1,23192485.0,4305,nan
5,2016-06-22,Wednesday,1,18085347.0,4305,nan
6,2016-06-23,Thursday,1,17408514.0,4305,nan
7,2016-06-24,Friday,1,23203026.0,4305,nan
8,2016-06-25,Saturday,1,27735155.0,4305,nan
9,2016-06-26,Sunday,1,22021773.0,4305,nan
10,2016-06-27,Monday,1,10222138.0,4305,nan
11,2016-06-28,Tuesday,1,14666974.0,4305,nan
12,2016-06-29,Wednesday,1,10414502.0,4305,nan
13,2016-06-30,Thursday,1,8768132.0,4305,nan
14,2016-07-01,Friday,3,13544648.0,4305,nan
15,2016-07-02,Saturday,1,14995286.0,4305,nan
16,2016-07-03,Sunday,1,13277242.0,4305,nan
17,2016-07-04,Monday,1,9619207.0,4305,Independence Day
18,2016-07-05,Tuesday,1,8203206.0,4305,nan
19,2016-07-06,Wednesday,1,6382911.0,4305,nan
20,2016-07-07,Thursday,1,5857141.0,4305,nan
21,2016-07-08,Friday,3,6284209.0,3871,nan
22,2016-07-09,Saturday,3,8285770.0,3871,nan
23,2016-07-10,Sunday,3,6247970.0,3871,nan
24,2016-07-11,Monday,2,2617896.0,3871,nan
25,2016-07-12,Tuesday,2,3557130.0,3871,nan
26,2016-07-13,Wednesday,2,2647561.0,3871,nan
27,2016-07-14,Thursday,2,2594671.0,3871,nan
28,2016-07-15,Friday,4,3310593.0,3536,nan
29,2016-07-16,Saturday,4,4411116.0,3536,nan
30,2016-07-17,Sunday,3,3559470.0,3536,nan
31,2016-07-18,Monday,3,1718148.0,3536,nan
32,2016-07-19,Tuesday,3,2302402.0,3536,nan
33,2016-07-20,Wednesday,3,1643489.0,3536,nan
34,2016-07-21,Thursday,4,1569451.0,3536,nan
35,2016-07-22,Friday,6,2076281.0,2576,nan
36,2016-07-23,Saturday,6,2873879.0,2576,nan
37,2016-07-24,Sunday,6,2284646.0,2576,nan
38,2016-07-25,Monday,7,1145093.0,2576,nan
39,2016-07-26,Tuesday,6,1406282.0,2576,nan
40,2016-07-27,Wednesday,7,1038228.0,2500,nan
41,2016-07-28,Thursday,7,989402.0,2500,nan
42,2016-07-29,Friday,9,1196047.0,1733,nan
43,2016-07-30,Saturday,9,1642892.0,1733,nan
44,2016-07-31,Sunday,9,1483808.0,1733,nan
45,2016-08-01,Monday,9,731726.0,1733,nan
46,2016-08-02,Tuesday,9,867653.0,1733,nan
47,2016-08-03,Wednesday,9,647437.0,1733,nan
48,2016-08-04,Thursday,9,552148.0,1733,nan
49,2016-08-05,Friday,11,511319.0,1122,Rio Olympics
50,2016-08-06,Saturday,11,797928.0,1122,Rio Olympics
51,2016-08-07,Sunday,11,648487.0,1122,Rio Olympics
52,2016-08-08,Monday,11,334918.0,1122,Rio Olympics
53,2016-08-09,Tuesday,11,446593.0,1122,Rio Olympics
54,2016-08-10,Wednesday,11,410075.0,1122,Rio Olympics
55,2016-08-11,Thursday,11,349099.0,1122,Rio Olympics
56,2016-08-12,Friday,15,372636.0,631,Rio Olympics
57,2016-08-13,Saturday,14,555039.0,631,Rio Olympics
58,2016-08-14,Sunday,14,384544.0,631,Rio Olympics
59,2016-08-15,Monday,14,198232.0,631,Rio Olympics
60,2016-08-16,Tuesday,14,253507.0,631,Rio Olympics
61,2016-08-17,Wednesday,14,187144.0,631,Rio Olympics
62,2016-08-18,Thursday,14,165002.0,631,Rio Olympics
63,2016-08-19,Friday,17,266927.0,450,Rio Olympics
64,2016-08-20,Saturday,17,391906.0,450,Rio Olympics
65,2016-08-21,Sunday,18,248179.0,450,Rio Olympics
66,2016-08-22,Monday,16,130124.0,450,nan
67,2016-08-23,Tuesday,16,148090.0,450,nan
68,2016-08-24,Wednesday,15,130463.0,450,nan
69,2016-08-25,Thursday,14,123792.0,450,nan
70,2016-08-26,Friday,19,163745.0,345,nan
71,2016-08-27,Saturday,18,294391.0,345,nan
72,2016-08-28,Sunday,18,174002.0,345,nan
73,2016-08-29,Monday,17,72396.0,345,nan
74,2016-08-30,Tuesday,18,92123.0,345,nan
