,days,dow,rank,daily,theaters,special events
0,2019-07-02,Tuesday,1,39255628.0,4634,nan
1,2019-07-03,Wednesday,1,27508094.0,4634,nan
2,2019-07-04,Thursday,1,25720128.0,4634,Independence Day
3,2019-07-05,Friday,1,32680863.0,4634,nan
4,2019-07-06,Saturday,1,34222790.0,4634,nan
5,2019-07-07,Sunday,1,25675559.0,4634,nan
6,2019-07-08,Monday,1,10876965.0,4634,nan
7,2019-07-09,Tuesday,1,15135394.0,4634,nan
8,2019-07-10,Wednesday,1,9225531.0,4634,nan
9,2019-07-11,Thursday,1,8928353.0,4634,nan
10,2019-07-12,Friday,1,13337741.0,4634,nan
11,2019-07-13,Saturday,1,18110228.0,4634,nan
12,2019-07-14,Sunday,1,13905390.0,4634,nan
13,2019-07-15,Monday,1,5527448.0,4634,nan
14,2019-07-16,Tuesday,1,8822096.0,4634,nan
15,2019-07-17,Wednesday,1,5408839.0,4634,nan
16,2019-07-18,Thursday,1,4318365.0,4634,nan
17,2019-07-19,Friday,2,6024725.0,4415,nan
18,2019-07-20,Saturday,2,8413659.0,4415,nan
19,2019-07-21,Sunday,2,6764047.0,4415,nan
20,2019-07-22,Monday,2,2909209.0,4415,nan
21,2019-07-23,Tuesday,2,4362887.0,4415,nan
22,2019-07-24,Wednesday,2,2667594.0,4415,nan
23,2019-07-25,Thursday,2,2453737.0,4415,nan
24,2019-07-26,Friday,3,3540491.0,3851,nan
25,2019-07-27,Saturday,3,4952874.0,3851,nan
26,2019-07-28,Sunday,3,3958778.0,3851,nan
27,2019-07-29,Monday,3,1792843.0,3851,nan
28,2019-07-30,Tuesday,3,2708709.0,3851,nan
29,2019-07-31,Wednesday,3,1811406.0,3851,nan
30,2019-08-01,Thursday,3,1553554.0,3851,nan
31,2019-08-02,Friday,4,2260524.0,3446,nan
32,2019-08-03,Saturday,4,3158967.0,3446,nan
33,2019-08-04,Sunday,4,2484566.0,3446,nan
34,2019-08-05,Monday,4,1225239.0,3446,nan
35,2019-08-06,Tuesday,4,1739065.0,3446,nan
36,2019-08-07,Wednesday,4,1204815.0,3446,nan
37,2019-08-08,Thursday,4,1025389.0,3446,nan
38,2019-08-09,Friday,8,1488036.0,2678,nan
39,2019-08-10,Saturday,8,2175689.0,2678,nan
40,2019-08-11,Sunday,7,1613847.0,2678,nan
41,2019-08-12,Monday,7,744142.0,2678,nan
42,2019-08-13,Tuesday,9,1023149.0,2678,nan
43,2019-08-14,Wednesday,8,640427.0,2678,nan
44,2019-08-15,Thursday,8,516765.0,2678,nan
45,2019-08-16,Friday,12,765143.0,1515,nan
46,2019-08-17,Saturday,12,1190789.0,1515,nan
47,2019-08-18,Sunday,12,845884.0,1515,nan
48,2019-08-19,Monday,12,345734.0,1515,nan
49,2019-08-20,Tuesday,12,452481.0,1515,nan
50,2019-08-21,Wednesday,13,325111.0,1515,nan
51,2019-08-22,Thursday,13,269320.0,1515,nan
52,2019-08-23,Friday,15,464600.0,1008,nan
53,2019-08-24,Saturday,15,737918.0,1008,nan
54,2019-08-25,Sunday,16,479955.0,1008,nan
55,2019-08-26,Monday,17,180216.0,1008,nan
56,2019-08-27,Tuesday,16,267935.0,1008,nan
57,2019-08-28,Wednesday,17,176539.0,1008,nan
58,2019-08-29,Thursday,20,76418.0,1008,nan
59,2019-08-30,Friday,8,1146126.0,3162,nan
60,2019-08-31,Saturday,10,1551418.0,3162,nan
61,2019-09-01,Sunday,11,1606189.0,3162,nan
62,2019-09-02,Monday,10,1342554.0,3162,Labor Day
63,2019-09-03,Tuesday,9,405889.0,3162,nan
