,days,dow,rank,daily,theaters,special events
109,2019-08-13,Tuesday,22,33550.0,237,nan
110,2019-08-14,Wednesday,22,24868.0,237,nan
111,2019-08-15,Thursday,22,21669.0,237,nan
112,2019-08-16,Friday,26,28714.0,148,nan
113,2019-08-17,Saturday,27,42958.0,148,nan
114,2019-08-18,Sunday,27,29077.0,148,nan
115,2019-08-19,Monday,30,11510.0,148,nan
116,2019-08-20,Tuesday,30,12546.0,148,nan
117,2019-08-21,Wednesday,30,11143.0,148,nan
118,2019-08-22,Thursday,30,10821.0,148,nan
119,2019-08-23,Friday,38,13186.0,115,nan
120,2019-08-24,Saturday,35,22021.0,115,nan
121,2019-08-25,Sunday,37,15061.0,115,nan
122,2019-08-26,Monday,41,4865.0,115,nan
123,2019-08-27,Tuesday,42,5529.0,115,nan
124,2019-08-28,Wednesday,43,4811.0,115,nan
125,2019-08-29,Thursday,42,5113.0,115,nan
126,2019-08-30,Friday,36,15229.0,110,nan
127,2019-08-31,Saturday,34,27112.0,110,nan
128,2019-09-01,Sunday,35,28434.0,110,nan
129,2019-09-02,Monday,41,16062.0,110,Labor Day
130,2019-09-03,Tuesday,48,2820.0,110,nan
131,2019-09-04,Wednesday,48,2448.0,110,nan
132,2019-09-05,Thursday,46,2579.0,110,nan
133,2019-09-06,Friday,46,3050.0,55,nan
134,2019-09-07,Saturday,47,5476.0,55,nan
135,2019-09-08,Sunday,46,4154.0,55,nan
136,2019-09-09,Monday,50,940.0,55,nan
137,2019-09-10,Tuesday,48,2098.0,55,nan
138,2019-09-11,Wednesday,45,1934.0,55,nan
139,2019-09-12,Thursday,45,1663.0,55,nan
