,days,dow,rank,daily,theaters,special events
0,2020-01-17,Friday,3,6210110.0,4155,nan
1,2020-01-18,Saturday,3,8841885.0,4155,nan
2,2020-01-19,Sunday,2,6792050.0,4155,nan
3,2020-01-20,Monday,2,6457885.0,4155,MLK Day
4,2020-01-21,Tuesday,3,2027695.0,4155,nan
5,2020-01-22,Wednesday,3,960065.0,4155,nan
6,2020-01-23,Thursday,3,895040.0,4155,nan
7,2020-01-24,Friday,4,2743920.0,4155,nan
8,2020-01-25,Saturday,3,5831305.0,4155,nan
9,2020-01-26,Sunday,3,3623610.0,4155,nan
10,2020-01-27,Monday,4,687115.0,4155,nan
11,2020-01-28,Tuesday,4,1182715.0,4155,nan
12,2020-01-29,Wednesday,4,628400.0,4155,nan
13,2020-01-30,Thursday,4,637025.0,4155,nan
14,2020-01-31,Friday,4,1966380.0,3750,nan
15,2020-02-01,Saturday,3,4102710.0,3750,nan
16,2020-02-02,Sunday,2,1524775.0,3750,nan
17,2020-02-03,Monday,5,429940.0,3750,nan
18,2020-02-04,Tuesday,4,824210.0,3750,nan
19,2020-02-05,Wednesday,4,467975.0,3750,nan
20,2020-02-06,Thursday,4,465175.0,3750,nan
21,2020-02-07,Friday,4,1468385.0,3462,nan
22,2020-02-08,Saturday,4,3157560.0,3462,nan
23,2020-02-09,Sunday,4,1908635.0,3462,nan
24,2020-02-10,Monday,5,364165.0,3462,nan
25,2020-02-11,Tuesday,6,584225.0,3462,nan
26,2020-02-12,Wednesday,7,309010.0,3462,nan
27,2020-02-13,Thursday,5,359550.0,3462,nan
28,2020-02-14,Friday,10,1630265.0,2869,nan
29,2020-02-15,Saturday,9,1863490.0,2869,nan
30,2020-02-16,Sunday,9,1368765.0,2869,nan
31,2020-02-17,Monday,6,1262575.0,2869,Presidents' Day
32,2020-02-18,Tuesday,10,501755.0,2869,nan
33,2020-02-19,Wednesday,10,297605.0,2869,nan
34,2020-02-20,Thursday,9,268320.0,2869,nan
35,2020-02-21,Friday,12,478880.0,2265,nan
36,2020-02-22,Saturday,12,871065.0,2265,nan
37,2020-02-23,Sunday,12,500440.0,2265,nan
38,2020-02-24,Monday,13,111295.0,2265,nan
39,2020-02-25,Tuesday,12,182715.0,2265,nan
40,2020-02-26,Wednesday,14,100600.0,2265,nan
41,2020-02-27,Thursday,12,110770.0,2265,nan
42,2020-02-28,Friday,16,215865.0,1477,nan
43,2020-02-29,Saturday,13,489450.0,1477,nan
44,2020-03-01,Sunday,14,325615.0,1477,nan
45,2020-03-02,Monday,15,98155.0,1477,nan
46,2020-03-03,Tuesday,13,159585.0,1477,nan
47,2020-03-04,Wednesday,15,99780.0,1477,nan
48,2020-03-05,Thursday,15,87025.0,1477,nan
49,2020-03-06,Friday,19,101015.0,687,nan
50,2020-03-07,Saturday,19,162980.0,687,nan
51,2020-03-08,Sunday,21,87185.0,687,nan
52,2020-03-09,Monday,20,33090.0,687,nan
53,2020-03-10,Tuesday,20,46775.0,687,nan
54,2020-03-11,Wednesday,19,31065.0,687,nan
55,2020-03-12,Thursday,18,23335.0,687,COVID-19 Pandemic
56,2020-03-13,Friday,24,21685.0,256,COVID-19 Pandemic
57,2020-03-14,Saturday,23,34910.0,256,COVID-19 Pandemic
58,2020-03-15,Sunday,21,19660.0,256,COVID-19 Pandemic
59,2020-03-16,Monday,20,6240.0,256,COVID-19 Pandemic
60,2020-03-17,Tuesday,17,2645.0,256,COVID-19 Pandemic
61,2020-03-18,Wednesday,17,550.0,256,COVID-19 Pandemic
62,2020-03-19,Thursday,18,400.0,256,COVID-19 Pandemic
