,days,dow,rank,daily,theaters,special events
0,2015-07-31,Friday,1,20301126.0,3956,nan
1,2015-08-01,Saturday,1,19652426.0,3956,nan
2,2015-08-02,Sunday,1,15566537.0,3956,nan
3,2015-08-03,Monday,1,6790087.0,3956,nan
4,2015-08-04,Tuesday,1,7232284.0,3956,nan
5,2015-08-05,Wednesday,1,5201265.0,3956,nan
6,2015-08-06,Thursday,1,4510482.0,3956,nan
7,2015-08-07,Friday,2,8170426.0,3988,nan
8,2015-08-08,Saturday,1,11878136.0,3988,nan
9,2015-08-09,Sunday,1,8453810.0,3988,nan
10,2015-08-10,Monday,1,3315825.0,3988,nan
11,2015-08-11,Tuesday,1,4563528.0,3988,nan
12,2015-08-12,Wednesday,1,2930485.0,3700,nan
13,2015-08-13,Thursday,1,2570138.0,3700,nan
14,2015-08-14,Friday,2,4920715.0,3700,nan
15,2015-08-15,Saturday,2,7282135.0,3700,nan
16,2015-08-16,Sunday,2,4983690.0,3700,nan
17,2015-08-17,Monday,2,1855258.0,3700,nan
18,2015-08-18,Tuesday,2,2427185.0,3700,nan
19,2015-08-19,Wednesday,2,1757055.0,3700,nan
20,2015-08-20,Thursday,2,1700446.0,3700,nan
21,2015-08-21,Friday,3,3344781.0,3342,nan
22,2015-08-22,Saturday,2,4966401.0,3442,nan
23,2015-08-23,Sunday,2,3140564.0,3442,nan
24,2015-08-24,Monday,2,1051812.0,3442,nan
25,2015-08-25,Tuesday,2,1464472.0,3442,nan
26,2015-08-26,Wednesday,3,1032322.0,3442,nan
27,2015-08-27,Thursday,2,1023139.0,3442,nan
28,2015-08-28,Friday,4,2176316.0,3095,nan
29,2015-08-29,Saturday,3,3731678.0,3095,nan
30,2015-08-30,Sunday,3,2247587.0,3095,nan
31,2015-08-31,Monday,3,726873.0,3095,nan
32,2015-09-01,Tuesday,4,892071.0,3095,nan
33,2015-09-02,Wednesday,4,690623.0,3095,nan
34,2015-09-03,Thursday,4,685014.0,3095,nan
35,2015-09-04,Friday,5,1690407.0,2849,nan
36,2015-09-05,Saturday,4,2689370.0,2849,nan
37,2015-09-06,Sunday,4,2856229.0,2849,nan
38,2015-09-07,Monday,4,2189513.0,2849,Labor Day
39,2015-09-08,Tuesday,6,526766.0,2849,nan
40,2015-09-09,Wednesday,5,423176.0,2849,nan
41,2015-09-10,Thursday,5,410365.0,2849,nan
42,2015-09-11,Friday,6,1095627.0,2649,nan
43,2015-09-12,Saturday,5,1988631.0,2649,nan
44,2015-09-13,Sunday,5,1016147.0,2649,nan
45,2015-09-14,Monday,6,340327.0,2649,nan
46,2015-09-15,Tuesday,6,438343.0,2649,nan
47,2015-09-16,Wednesday,6,308056.0,2649,nan
48,2015-09-17,Thursday,6,272561.0,2649,nan
49,2015-09-18,Friday,9,632772.0,2202,nan
50,2015-09-19,Saturday,8,1054101.0,2202,nan
51,2015-09-20,Sunday,8,526487.0,2202,nan
52,2015-09-21,Monday,8,180374.0,2202,nan
53,2015-09-22,Tuesday,8,254402.0,2202,nan
54,2015-09-23,Wednesday,8,221425.0,2202,nan
55,2015-09-24,Thursday,8,202531.0,2202,nan
56,2015-09-25,Friday,14,258835.0,840,nan
57,2015-09-26,Saturday,13,438780.0,840,nan
58,2015-09-27,Sunday,14,204002.0,840,nan
59,2015-09-28,Monday,14,74444.0,840,nan
60,2015-09-29,Tuesday,14,104829.0,840,nan
61,2015-09-30,Wednesday,16,80573.0,840,nan
62,2015-10-01,Thursday,15,60604.0,840,nan
63,2015-10-02,Friday,16,96436.0,377,nan
64,2015-10-03,Saturday,17,154047.0,377,nan
65,2015-10-04,Sunday,17,82402.0,377,nan
66,2015-10-05,Monday,14,26737.0,377,nan
67,2015-10-06,Tuesday,14,37068.0,377,nan
68,2015-10-07,Wednesday,14,28665.0,377,nan
69,2015-10-08,Thursday,15,26864.0,377,nan
70,2015-10-09,Friday,19,87568.0,335,nan
71,2015-10-10,Saturday,20,127686.0,335,nan
72,2015-10-11,Sunday,19,79051.0,335,nan
73,2015-10-12,Monday,18,43201.0,335,Indig. Peoples' Day
74,2015-10-13,Tuesday,18,33474.0,335,nan
75,2015-10-14,Wednesday,18,26857.0,335,nan
76,2015-10-15,Thursday,17,27814.0,335,nan
77,2015-10-16,Friday,22,54307.0,244,nan
78,2015-10-17,Saturday,22,78421.0,244,nan
79,2015-10-18,Sunday,22,43005.0,244,nan
80,2015-10-19,Monday,26,14864.0,244,nan
81,2015-10-20,Tuesday,23,18650.0,244,nan
82,2015-10-21,Wednesday,24,16303.0,244,nan
83,2015-10-22,Thursday,24,17357.0,244,nan
84,2015-10-23,Friday,27,31650.0,151,nan
85,2015-10-24,Saturday,26,46967.0,151,nan
86,2015-10-25,Sunday,28,25111.0,151,nan
87,2015-10-26,Monday,25,9078.0,151,nan
88,2015-10-27,Tuesday,27,11409.0,151,nan
89,2015-10-28,Wednesday,25,9284.0,151,nan
90,2015-10-29,Thursday,25,11732.0,151,nan
