,days,dow,rank,daily,theaters,special events
0,2019-05-24,Friday,1,31358935.0,4476,nan
1,2019-05-25,Saturday,1,30013295.0,4476,nan
2,2019-05-26,Sunday,1,30128699.0,4476,nan
3,2019-05-27,Monday,1,25305033.0,4476,Memorial Day
4,2019-05-28,Tuesday,1,12014982.0,4476,nan
5,2019-05-29,Wednesday,1,7455705.0,4476,nan
6,2019-05-30,Thursday,1,6420525.0,4476,nan
7,2019-05-31,Friday,2,11855840.0,4476,nan
8,2019-06-01,Saturday,1,17254688.0,4476,nan
9,2019-06-02,Sunday,1,13730016.0,4476,nan
10,2019-06-03,Monday,1,4699418.0,4476,nan
11,2019-06-04,Tuesday,1,7797927.0,4476,nan
12,2019-06-05,Wednesday,1,5101598.0,4476,nan
13,2019-06-06,Thursday,1,4749265.0,4476,nan
14,2019-06-07,Friday,3,6975818.0,3805,nan
15,2019-06-08,Saturday,3,9756786.0,3805,nan
16,2019-06-09,Sunday,2,7948364.0,3805,nan
17,2019-06-10,Monday,2,3193181.0,3805,nan
18,2019-06-11,Tuesday,2,4698256.0,3805,nan
19,2019-06-12,Wednesday,2,3217925.0,3805,nan
20,2019-06-13,Thursday,2,3058058.0,3805,nan
21,2019-06-14,Friday,3,4781325.0,3556,nan
22,2019-06-15,Saturday,3,6597676.0,3556,nan
23,2019-06-16,Sunday,3,5930153.0,3556,nan
24,2019-06-17,Monday,3,2396641.0,3556,nan
25,2019-06-18,Tuesday,3,3875309.0,3556,nan
26,2019-06-19,Wednesday,3,2549207.0,3556,nan
27,2019-06-20,Thursday,2,2445503.0,3556,nan
28,2019-06-21,Friday,3,4240930.0,3435,nan
29,2019-06-22,Saturday,2,5214489.0,3435,nan
30,2019-06-23,Sunday,2,3788596.0,3435,nan
31,2019-06-24,Monday,2,1729108.0,3435,nan
32,2019-06-25,Tuesday,2,2735586.0,3435,nan
33,2019-06-26,Wednesday,3,1714299.0,3435,nan
34,2019-06-27,Thursday,3,1784810.0,3435,nan
35,2019-06-28,Friday,4,2998143.0,3235,nan
36,2019-06-29,Saturday,4,3999667.0,3235,nan
37,2019-06-30,Sunday,4,3116312.0,3235,nan
38,2019-07-01,Monday,4,1557502.0,3235,nan
39,2019-07-02,Tuesday,5,1825610.0,3028,nan
40,2019-07-03,Wednesday,6,1546567.0,3028,nan
41,2019-07-04,Thursday,5,1627869.0,3028,Independence Day
42,2019-07-05,Friday,5,2620884.0,2758,nan
43,2019-07-06,Saturday,5,2930576.0,2758,nan
44,2019-07-07,Sunday,5,1964189.0,2758,nan
45,2019-07-08,Monday,5,1008976.0,2758,nan
46,2019-07-09,Tuesday,5,1625612.0,2758,nan
47,2019-07-10,Wednesday,5,1103436.0,2758,nan
48,2019-07-11,Thursday,4,1173431.0,2758,nan
49,2019-07-12,Friday,6,1867725.0,2557,nan
50,2019-07-13,Saturday,6,2496922.0,2557,nan
51,2019-07-14,Sunday,6,1808477.0,2557,nan
52,2019-07-15,Monday,4,887127.0,2557,nan
53,2019-07-16,Tuesday,4,1556859.0,2557,nan
54,2019-07-17,Wednesday,4,1112141.0,2557,nan
55,2019-07-18,Thursday,4,894743.0,2557,nan
56,2019-07-19,Friday,6,1204236.0,2105,nan
57,2019-07-20,Saturday,7,1650771.0,2105,nan
58,2019-07-21,Sunday,7,1230417.0,2105,nan
59,2019-07-22,Monday,6,577373.0,2105,nan
60,2019-07-23,Tuesday,5,1020109.0,2105,nan
61,2019-07-24,Wednesday,6,624253.0,2105,nan
62,2019-07-25,Thursday,5,592713.0,2105,nan
63,2019-07-26,Friday,6,911387.0,1798,nan
64,2019-07-27,Saturday,7,1244420.0,1798,nan
65,2019-07-28,Sunday,7,883841.0,1798,nan
66,2019-07-29,Monday,7,456060.0,1798,nan
67,2019-07-30,Tuesday,6,754536.0,1798,nan
68,2019-07-31,Wednesday,6,512073.0,1798,nan
69,2019-08-01,Thursday,5,448689.0,1798,nan
70,2019-08-02,Friday,9,613382.0,1370,nan
71,2019-08-03,Saturday,9,869662.0,1370,nan
72,2019-08-04,Sunday,9,642441.0,1370,nan
73,2019-08-05,Monday,7,360179.0,1370,nan
74,2019-08-06,Tuesday,7,473730.0,1370,nan
75,2019-08-07,Wednesday,6,363795.0,1370,nan
76,2019-08-08,Thursday,7,280486.0,1370,nan
77,2019-08-09,Friday,15,227660.0,615,nan
78,2019-08-10,Saturday,14,351264.0,615,nan
79,2019-08-11,Sunday,14,222414.0,615,nan
80,2019-08-12,Monday,12,134192.0,615,nan
81,2019-08-13,Tuesday,14,147854.0,615,nan
82,2019-08-14,Wednesday,15,96644.0,615,nan
83,2019-08-15,Thursday,17,78962.0,615,nan
84,2019-08-16,Friday,19,94020.0,225,nan
85,2019-08-17,Saturday,19,145093.0,225,nan
86,2019-08-18,Sunday,21,76787.0,225,nan
87,2019-08-19,Monday,23,27592.0,225,nan
88,2019-08-20,Tuesday,20,40841.0,225,nan
89,2019-08-21,Wednesday,23,33154.0,225,nan
90,2019-08-22,Thursday,22,27369.0,225,nan
91,2019-08-23,Friday,24,54446.0,185,nan
92,2019-08-24,Saturday,23,91867.0,185,nan
93,2019-08-25,Sunday,25,58233.0,185,nan
94,2019-08-26,Monday,25,23962.0,185,nan
95,2019-08-27,Tuesday,23,35309.0,185,nan
96,2019-08-28,Wednesday,26,23151.0,185,nan
97,2019-08-29,Thursday,26,23584.0,185,nan
98,2019-08-30,Friday,25,109702.0,230,nan
99,2019-08-31,Saturday,23,174046.0,230,nan
100,2019-09-01,Sunday,24,166474.0,230,nan
101,2019-09-02,Monday,29,83134.0,230,Labor Day
102,2019-09-03,Tuesday,29,14702.0,230,nan
103,2019-09-04,Wednesday,30,12563.0,230,nan
104,2019-09-05,Thursday,32,10713.0,230,nan
105,2019-09-06,Friday,26,60524.0,198,nan
106,2019-09-07,Saturday,24,120397.0,198,nan
107,2019-09-08,Sunday,24,79402.0,198,nan
108,2019-09-09,Monday,27,17364.0,198,nan
109,2019-09-10,Tuesday,28,21429.0,198,nan
110,2019-09-11,Wednesday,27,16569.0,198,nan
111,2019-09-12,Thursday,27,16883.0,198,nan
112,2019-09-13,Friday,25,52022.0,179,nan
113,2019-09-14,Saturday,26,95258.0,179,nan
114,2019-09-15,Sunday,26,58685.0,179,nan
115,2019-09-16,Monday,31,11041.0,179,nan
116,2019-09-17,Tuesday,31,14104.0,179,nan
117,2019-09-18,Wednesday,30,11945.0,179,nan
118,2019-09-19,Thursday,27,12320.0,179,nan
119,2019-09-20,Friday,27,31771.0,156,nan
120,2019-09-21,Saturday,25,60240.0,156,nan
121,2019-09-22,Sunday,27,37959.0,156,nan
122,2019-09-23,Monday,29,8701.0,156,nan
123,2019-09-24,Tuesday,31,10602.0,156,nan
124,2019-09-25,Wednesday,29,9120.0,156,nan
125,2019-09-26,Thursday,26,8518.0,156,nan
126,2019-09-27,Friday,30,20122.0,124,nan
127,2019-09-28,Saturday,29,40662.0,124,nan
