,days,dow,rank,daily,theaters,special events
70,2018-12-14,Friday,27,36109.0,209,nan
71,2018-12-15,Saturday,27,59421.0,209,nan
72,2018-12-16,Sunday,28,38758.0,209,nan
73,2018-12-17,Monday,28,14934.0,209,nan
74,2018-12-18,Tuesday,27,19154.0,209,nan
75,2018-12-19,Wednesday,31,14083.0,209,nan
76,2018-12-20,Thursday,28,13408.0,209,nan
77,2018-12-21,Friday,28,24293.0,130,nan
78,2018-12-22,Saturday,29,32608.0,130,nan
79,2018-12-23,Sunday,29,28279.0,130,nan
80,2018-12-24,Monday,30,10212.0,130,nan
81,2018-12-25,Tuesday,31,24139.0,130,Christmas Day
82,2018-12-26,Wednesday,30,27506.0,130,nan
83,2018-12-27,Thursday,31,27301.0,130,nan
84,2018-12-28,Friday,31,28635.0,130,nan
85,2018-12-29,Saturday,31,34954.0,130,nan
86,2018-12-30,Sunday,31,30051.0,130,nan
87,2018-12-31,Monday,32,13574.0,130,New Year's Eve
88,2019-01-01,Tuesday,31,26293.0,130,New Year's Day
89,2019-01-02,Wednesday,31,16264.0,130,nan
90,2019-01-03,Thursday,32,16051.0,130,nan
91,2019-01-04,Friday,34,18315.0,86,nan
92,2019-01-05,Saturday,36,23765.0,86,nan
93,2019-01-06,Sunday,35,16058.0,86,nan
94,2019-01-07,Monday,36,5743.0,86,nan
95,2019-01-08,Tuesday,35,5185.0,86,nan
96,2019-01-09,Wednesday,35,4816.0,86,nan
97,2019-01-10,Thursday,34,4969.0,86,nan
98,2019-01-11,Friday,38,7169.0,64,nan
99,2019-01-12,Saturday,39,13682.0,64,nan
100,2019-01-13,Sunday,39,9696.0,64,nan
101,2019-01-14,Monday,36,2354.0,64,nan
102,2019-01-15,Tuesday,38,2679.0,64,nan
103,2019-01-16,Wednesday,37,2550.0,64,nan
104,2019-01-17,Thursday,38,2791.0,64,nan
105,2019-01-18,Friday,39,3720.0,41,nan
106,2019-01-19,Saturday,39,7700.0,41,nan
107,2019-01-20,Sunday,40,5597.0,41,nan
108,2019-01-21,Monday,40,3616.0,41,MLK Day
109,2019-01-22,Tuesday,38,1385.0,41,nan
110,2019-01-23,Wednesday,38,1379.0,41,nan
111,2019-01-24,Thursday,43,1334.0,41,nan
