,days,dow,rank,daily,theaters,special events
0,2019-07-19,Friday,1,77930758.0,4725,nan
1,2019-07-20,Saturday,1,61007382.0,4725,nan
2,2019-07-21,Sunday,1,52832619.0,4725,nan
3,2019-07-22,Monday,1,21050219.0,4725,nan
4,2019-07-23,Tuesday,1,30392565.0,4725,nan
5,2019-07-24,Wednesday,1,17037057.0,4725,nan
6,2019-07-25,Thursday,1,15000934.0,4725,nan
7,2019-07-26,Friday,1,22432165.0,4725,nan
8,2019-07-27,Saturday,1,29867757.0,4725,nan
9,2019-07-28,Sunday,1,24321631.0,4725,nan
10,2019-07-29,Monday,1,9180811.0,4725,nan
11,2019-07-30,Tuesday,1,15218959.0,4725,nan
12,2019-07-31,Wednesday,1,8809285.0,4725,nan
13,2019-08-01,Thursday,1,7560936.0,4725,nan
14,2019-08-02,Friday,2,11204815.0,4802,nan
15,2019-08-03,Saturday,2,15388700.0,4802,nan
16,2019-08-04,Sunday,2,11926507.0,4802,nan
17,2019-08-05,Monday,2,5094555.0,4802,nan
18,2019-08-06,Tuesday,2,7750751.0,4802,nan
19,2019-08-07,Wednesday,1,4910061.0,4802,nan
20,2019-08-08,Thursday,1,4185359.0,4802,nan
21,2019-08-09,Friday,4,5670473.0,4220,nan
22,2019-08-10,Saturday,2,8227484.0,4220,nan
23,2019-08-11,Sunday,2,6307365.0,4220,nan
24,2019-08-12,Monday,2,2602139.0,4220,nan
25,2019-08-13,Tuesday,2,4068174.0,4220,nan
26,2019-08-14,Wednesday,2,2272418.0,4220,nan
27,2019-08-15,Thursday,2,1956106.0,4220,nan
28,2019-08-16,Friday,3,3305620.0,3560,nan
29,2019-08-17,Saturday,3,5228694.0,3560,nan
30,2019-08-18,Sunday,3,3798373.0,3560,nan
31,2019-08-19,Monday,2,1341200.0,3560,nan
32,2019-08-20,Tuesday,3,2020333.0,3560,nan
33,2019-08-21,Wednesday,3,1433229.0,3560,nan
34,2019-08-22,Thursday,3,1150301.0,3560,nan
35,2019-08-23,Friday,5,2207076.0,3300,nan
36,2019-08-24,Saturday,4,3432192.0,3300,nan
37,2019-08-25,Sunday,3,2425963.0,3300,nan
38,2019-08-26,Monday,3,825136.0,3300,nan
39,2019-08-27,Tuesday,3,1318230.0,3300,nan
40,2019-08-28,Wednesday,3,835661.0,3300,nan
41,2019-08-29,Thursday,5,699301.0,3300,nan
42,2019-08-30,Friday,3,1540168.0,3190,nan
43,2019-08-31,Saturday,3,2618709.0,3190,nan
44,2019-09-01,Sunday,3,2764575.0,3190,nan
45,2019-09-02,Monday,3,2426180.0,3190,Labor Day
46,2019-09-03,Tuesday,5,635293.0,3190,nan
47,2019-09-04,Wednesday,6,375487.0,3190,nan
48,2019-09-05,Thursday,4,323733.0,3190,nan
49,2019-09-06,Friday,5,991156.0,2610,nan
50,2019-09-07,Saturday,4,2066100.0,2610,nan
51,2019-09-08,Sunday,4,1267085.0,2610,nan
52,2019-09-09,Monday,6,240239.0,2610,nan
