,days,dow,rank,daily,theaters,special events
0,2017-07-07,Friday,1,50780982.0,4348,nan
1,2017-07-08,Saturday,1,37045244.0,4348,nan
2,2017-07-09,Sunday,1,29201277.0,4348,nan
3,2017-07-10,Monday,1,12201383.0,4348,nan
4,2017-07-11,Tuesday,1,15053665.0,4348,nan
5,2017-07-12,Wednesday,1,9902669.0,4348,nan
6,2017-07-13,Thursday,1,8885094.0,4348,nan
7,2017-07-14,Friday,2,13628237.0,4348,nan
8,2017-07-15,Saturday,2,17587320.0,4348,nan
9,2017-07-16,Sunday,2,12989653.0,4348,nan
10,2017-07-17,Monday,2,5455599.0,4348,nan
11,2017-07-18,Tuesday,1,7536245.0,4348,nan
12,2017-07-19,Wednesday,1,4967279.0,4348,nan
13,2017-07-20,Thursday,1,4466934.0,4348,nan
14,2017-07-21,Friday,4,6367940.0,4130,nan
15,2017-07-22,Saturday,3,8931625.0,4130,nan
16,2017-07-23,Sunday,3,6850520.0,4130,nan
17,2017-07-24,Monday,3,3361636.0,4130,nan
18,2017-07-25,Tuesday,3,4130653.0,4130,nan
19,2017-07-26,Wednesday,3,2787501.0,4130,nan
20,2017-07-27,Thursday,3,2775349.0,4130,nan
21,2017-07-28,Friday,5,3978954.0,3625,nan
22,2017-07-29,Saturday,5,5475665.0,3625,nan
23,2017-07-30,Sunday,5,3806753.0,3625,nan
24,2017-07-31,Monday,4,1823408.0,3625,nan
25,2017-08-01,Tuesday,5,2474800.0,3625,nan
26,2017-08-02,Wednesday,4,1860586.0,3625,nan
27,2017-08-03,Thursday,4,1780805.0,3625,nan
28,2017-08-04,Friday,7,2591449.0,3116,nan
29,2017-08-05,Saturday,6,3633681.0,3116,nan
30,2017-08-06,Sunday,6,2620848.0,3116,nan
31,2017-08-07,Monday,4,1551301.0,3116,nan
32,2017-08-08,Tuesday,5,1664147.0,3116,nan
33,2017-08-09,Wednesday,5,1120651.0,3116,nan
34,2017-08-10,Thursday,5,1063841.0,3116,nan
35,2017-08-11,Friday,7,1726392.0,2607,nan
36,2017-08-12,Saturday,7,2594056.0,2607,nan
37,2017-08-13,Sunday,6,1702189.0,2607,nan
38,2017-08-14,Monday,6,804762.0,2607,nan
39,2017-08-15,Tuesday,6,1178004.0,2607,nan
40,2017-08-16,Wednesday,6,748199.0,2607,nan
41,2017-08-17,Thursday,5,694085.0,2607,nan
42,2017-08-18,Friday,7,1271915.0,2341,nan
43,2017-08-19,Saturday,7,1821210.0,2341,nan
44,2017-08-20,Sunday,7,1163242.0,2341,nan
45,2017-08-21,Monday,6,461474.0,2341,nan
46,2017-08-22,Tuesday,7,700251.0,2341,nan
47,2017-08-23,Wednesday,7,470805.0,2341,nan
48,2017-08-24,Thursday,6,427804.0,2341,nan
49,2017-08-25,Friday,8,808733.0,2122,nan
50,2017-08-26,Saturday,8,1177786.0,2122,nan
51,2017-08-27,Sunday,7,833957.0,2122,nan
52,2017-08-28,Monday,7,324871.0,2122,nan
53,2017-08-29,Tuesday,7,495789.0,2122,nan
54,2017-08-30,Wednesday,7,317257.0,2122,nan
55,2017-08-31,Thursday,7,325071.0,2122,nan
56,2017-09-01,Friday,7,812869.0,2036,nan
57,2017-09-02,Saturday,7,1428527.0,2036,nan
58,2017-09-03,Sunday,7,1442793.0,2036,nan
59,2017-09-04,Monday,7,1035187.0,2036,Labor Day
60,2017-09-05,Tuesday,7,248359.0,2036,nan
61,2017-09-06,Wednesday,7,177324.0,2036,nan
62,2017-09-07,Thursday,7,141189.0,2036,nan
63,2017-09-08,Friday,8,510344.0,1657,nan
64,2017-09-09,Saturday,7,964539.0,1657,nan
65,2017-09-10,Sunday,7,531866.0,1657,nan
66,2017-09-11,Monday,8,136069.0,1657,nan
67,2017-09-12,Tuesday,9,233482.0,1657,nan
68,2017-09-13,Wednesday,8,171846.0,1657,nan
69,2017-09-14,Thursday,8,151308.0,1657,nan
70,2017-09-15,Friday,8,495641.0,1436,nan
71,2017-09-16,Saturday,9,882823.0,1436,nan
72,2017-09-17,Sunday,8,480276.0,1436,nan
73,2017-09-18,Monday,9,115873.0,1436,nan
74,2017-09-19,Tuesday,9,158822.0,1436,nan
75,2017-09-20,Wednesday,9,123733.0,1436,nan
76,2017-09-21,Thursday,8,149246.0,1436,nan
77,2017-09-22,Friday,12,284164.0,1006,nan
78,2017-09-23,Saturday,11,524302.0,1006,nan
79,2017-09-24,Sunday,12,255246.0,1006,nan
80,2017-09-25,Monday,12,65319.0,1006,nan
81,2017-09-26,Tuesday,13,80845.0,1006,nan
82,2017-09-27,Wednesday,12,62918.0,1006,nan
83,2017-09-28,Thursday,14,51861.0,1006,nan
84,2017-09-29,Friday,18,152271.0,679,nan
85,2017-09-30,Saturday,16,285045.0,679,nan
86,2017-10-01,Sunday,18,151616.0,679,nan
87,2017-10-02,Monday,18,37584.0,679,nan
88,2017-10-03,Tuesday,21,45131.0,679,nan
89,2017-10-04,Wednesday,22,35378.0,679,nan
90,2017-10-05,Thursday,21,27762.0,679,nan
91,2017-10-06,Friday,21,62551.0,326,nan
92,2017-10-07,Saturday,19,121196.0,326,nan
93,2017-10-08,Sunday,20,88829.0,326,nan
94,2017-10-09,Monday,22,50819.0,326,Indig. Peoples' Day
95,2017-10-10,Tuesday,21,27601.0,326,nan
96,2017-10-11,Wednesday,21,22563.0,326,nan
97,2017-10-12,Thursday,21,18765.0,326,nan
98,2017-10-13,Friday,20,73084.0,306,nan
99,2017-10-14,Saturday,18,127675.0,306,nan
100,2017-10-15,Sunday,17,82194.0,306,nan
101,2017-10-16,Monday,19,23005.0,306,nan
102,2017-10-17,Tuesday,20,23605.0,306,nan
103,2017-10-18,Wednesday,18,20365.0,306,nan
104,2017-10-19,Thursday,18,21059.0,306,nan
105,2017-10-20,Friday,26,43470.0,209,nan
106,2017-10-21,Saturday,24,74830.0,209,nan
107,2017-10-22,Sunday,26,42379.0,209,nan
108,2017-10-23,Monday,28,12009.0,209,nan
109,2017-10-24,Tuesday,29,12283.0,209,nan
110,2017-10-25,Wednesday,28,10738.0,209,nan
111,2017-10-26,Thursday,29,10936.0,209,nan
112,2017-10-27,Friday,31,26734.0,181,nan
113,2017-10-28,Saturday,31,42152.0,181,nan
114,2017-10-29,Sunday,30,27677.0,181,nan
115,2017-10-30,Monday,31,7089.0,181,nan
116,2017-10-31,Tuesday,32,9398.0,181,Halloween
117,2017-11-01,Wednesday,32,7925.0,181,nan
118,2017-11-02,Thursday,33,7901.0,181,nan
119,2017-11-03,Friday,33,20142.0,144,nan
120,2017-11-04,Saturday,34,38464.0,144,nan
121,2017-11-05,Sunday,35,22505.0,144,nan
122,2017-11-06,Monday,35,5068.0,144,nan
123,2017-11-07,Tuesday,34,7259.0,144,nan
124,2017-11-08,Wednesday,35,6093.0,144,nan
125,2017-11-09,Thursday,34,7247.0,144,nan
