,days,dow,rank,daily,theaters,special events
53,2017-06-27,Tuesday,10,509858.0,1468,nan
54,2017-06-28,Wednesday,11,368212.0,1380,nan
55,2017-06-29,Thursday,11,321337.0,1380,nan
56,2017-06-30,Friday,14,413183.0,966,nan
57,2017-07-01,Saturday,13,595852.0,966,nan
58,2017-07-02,Sunday,12,530484.0,966,nan
59,2017-07-03,Monday,11,452714.0,966,nan
60,2017-07-04,Tuesday,11,425878.0,966,Independence Day
61,2017-07-05,Wednesday,11,237608.0,966,nan
62,2017-07-06,Thursday,12,200312.0,966,nan
63,2017-07-07,Friday,13,248590.0,660,nan
64,2017-07-08,Saturday,13,351810.0,660,nan
65,2017-07-09,Sunday,13,259620.0,660,nan
66,2017-07-10,Monday,13,123332.0,660,nan
67,2017-07-11,Tuesday,13,153876.0,660,nan
68,2017-07-12,Wednesday,13,117597.0,660,nan
69,2017-07-13,Thursday,13,107559.0,660,nan
70,2017-07-14,Friday,13,147573.0,399,nan
71,2017-07-15,Saturday,13,212177.0,399,nan
72,2017-07-16,Sunday,13,149785.0,399,nan
73,2017-07-17,Monday,14,78501.0,399,nan
74,2017-07-18,Tuesday,14,95112.0,399,nan
75,2017-07-19,Wednesday,13,80290.0,399,nan
76,2017-07-20,Thursday,13,69674.0,399,nan
77,2017-07-21,Friday,16,107168.0,268,nan
78,2017-07-22,Saturday,16,153766.0,268,nan
79,2017-07-23,Sunday,16,103516.0,268,nan
80,2017-07-24,Monday,16,55260.0,268,nan
81,2017-07-25,Tuesday,16,65962.0,268,nan
82,2017-07-26,Wednesday,16,54629.0,268,nan
83,2017-07-27,Thursday,14,51604.0,268,nan
84,2017-07-28,Friday,18,85248.0,231,nan
85,2017-07-29,Saturday,19,119674.0,231,nan
86,2017-07-30,Sunday,20,72279.0,231,nan
87,2017-07-31,Monday,18,41236.0,231,nan
88,2017-08-01,Tuesday,19,48868.0,231,nan
89,2017-08-02,Wednesday,18,47982.0,231,nan
90,2017-08-03,Thursday,18,42741.0,231,nan
91,2017-08-04,Friday,18,119991.0,252,nan
92,2017-08-05,Saturday,18,185143.0,252,nan
93,2017-08-06,Sunday,18,148634.0,252,nan
94,2017-08-07,Monday,18,61751.0,252,nan
95,2017-08-08,Tuesday,18,62414.0,252,nan
96,2017-08-09,Wednesday,18,50612.0,252,nan
97,2017-08-10,Thursday,17,47968.0,252,nan
98,2017-08-11,Friday,23,73574.0,210,nan
99,2017-08-12,Saturday,24,109463.0,210,nan
100,2017-08-13,Sunday,23,74080.0,210,nan
101,2017-08-14,Monday,23,30455.0,210,nan
102,2017-08-15,Tuesday,23,36150.0,210,nan
103,2017-08-16,Wednesday,24,31575.0,210,nan
104,2017-08-17,Thursday,23,30150.0,210,nan
105,2017-08-18,Friday,28,52244.0,195,nan
106,2017-08-19,Saturday,29,80250.0,195,nan
107,2017-08-20,Sunday,27,55104.0,195,nan
108,2017-08-21,Monday,27,18288.0,195,nan
109,2017-08-22,Tuesday,27,20402.0,195,nan
110,2017-08-23,Wednesday,28,17617.0,195,nan
111,2017-08-24,Thursday,28,16968.0,195,nan
112,2017-08-25,Friday,34,31623.0,299,nan
113,2017-08-26,Saturday,33,50486.0,299,nan
114,2017-08-27,Sunday,33,36043.0,299,nan
115,2017-08-28,Monday,35,10776.0,299,nan
116,2017-08-29,Tuesday,35,11590.0,299,nan
117,2017-08-30,Wednesday,34,9923.0,299,nan
118,2017-08-31,Thursday,33,10496.0,299,nan
119,2017-09-01,Friday,32,44578.0,196,nan
120,2017-09-02,Saturday,31,86978.0,196,nan
121,2017-09-03,Sunday,31,85549.0,196,nan
122,2017-09-04,Monday,42,36407.0,196,Labor Day
123,2017-09-05,Tuesday,37,7985.0,196,nan
124,2017-09-06,Wednesday,37,7269.0,196,nan
125,2017-09-07,Thursday,33,8943.0,196,nan
126,2017-09-08,Friday,39,13026.0,129,nan
127,2017-09-09,Saturday,38,25007.0,129,nan
128,2017-09-10,Sunday,39,15169.0,129,nan
129,2017-09-11,Monday,38,3669.0,129,nan
130,2017-09-12,Tuesday,40,5205.0,129,nan
131,2017-09-13,Wednesday,39,4432.0,129,nan
132,2017-09-14,Thursday,38,4442.0,129,nan
133,2017-09-15,Friday,42,6348.0,80,nan
134,2017-09-16,Saturday,41,12286.0,80,nan
135,2017-09-17,Sunday,41,7719.0,80,nan
136,2017-09-18,Monday,47,2030.0,80,nan
137,2017-09-19,Tuesday,46,1943.0,80,nan
138,2017-09-20,Wednesday,44,2312.0,80,nan
139,2017-09-21,Thursday,44,2599.0,80,nan
