,days,dow,rank,daily,theaters,special events
0,2015-05-01,Friday,1,84424532.0,4276,nan
1,2015-05-02,Saturday,1,56526635.0,4276,Mayweather/Pacquiao Fight
2,2015-05-03,Sunday,1,50319942.0,4276,nan
3,2015-05-04,Monday,1,13228555.0,4276,nan
4,2015-05-05,Tuesday,1,13132812.0,4276,nan
5,2015-05-06,Wednesday,1,9409838.0,4276,nan
6,2015-05-07,Thursday,1,8613154.0,4276,nan
7,2015-05-08,Friday,1,21232362.0,4276,nan
8,2015-05-09,Saturday,1,33835656.0,4276,nan
9,2015-05-10,Sunday,1,22678911.0,4276,nan
10,2015-05-11,Monday,1,5398779.0,4276,nan
11,2015-05-12,Tuesday,1,5990413.0,4276,nan
12,2015-05-13,Wednesday,1,4342154.0,4276,nan
13,2015-05-14,Thursday,1,4037065.0,4276,nan
14,2015-05-15,Friday,3,10019125.0,4276,nan
15,2015-05-16,Saturday,2,17204358.0,4276,nan
16,2015-05-17,Sunday,3,11636417.0,4276,nan
17,2015-05-18,Monday,3,3435547.0,4276,nan
18,2015-05-19,Tuesday,3,3020580.0,4276,nan
19,2015-05-20,Wednesday,3,2329898.0,4276,nan
20,2015-05-21,Thursday,3,2353746.0,4276,nan
21,2015-05-22,Friday,5,5356424.0,3727,nan
22,2015-05-23,Saturday,4,8286236.0,3727,nan
23,2015-05-24,Sunday,4,8049037.0,3727,nan
24,2015-05-25,Monday,4,6507209.0,3727,Memorial Day
25,2015-05-26,Tuesday,4,1949182.0,3727,nan
26,2015-05-27,Wednesday,4,1429415.0,3727,nan
27,2015-05-28,Thursday,4,1402043.0,3727,nan
28,2015-05-29,Friday,6,2883572.0,3228,nan
29,2015-05-30,Saturday,5,4917855.0,3228,nan
30,2015-05-31,Sunday,5,3599975.0,3228,nan
31,2015-06-01,Monday,5,1082288.0,3228,nan
32,2015-06-02,Tuesday,5,1261068.0,3228,nan
33,2015-06-03,Wednesday,6,973884.0,3228,nan
34,2015-06-04,Thursday,6,945229.0,3228,nan
35,2015-06-05,Friday,8,1842660.0,2471,nan
36,2015-06-06,Saturday,8,2656411.0,2471,nan
37,2015-06-07,Sunday,8,1840592.0,2471,nan
38,2015-06-08,Monday,8,747554.0,2471,nan
39,2015-06-09,Tuesday,8,851565.0,2471,nan
40,2015-06-10,Wednesday,8,718865.0,2471,nan
41,2015-06-11,Thursday,8,630675.0,2471,nan
42,2015-06-12,Friday,9,1064656.0,2156,nan
43,2015-06-13,Saturday,8,1522453.0,2156,nan
44,2015-06-14,Sunday,8,1087948.0,2156,nan
45,2015-06-15,Monday,9,451436.0,2156,nan
46,2015-06-16,Tuesday,9,502192.0,2156,nan
47,2015-06-17,Wednesday,9,442554.0,2156,nan
48,2015-06-18,Thursday,9,426496.0,2156,nan
49,2015-06-19,Friday,9,734327.0,1662,nan
50,2015-06-20,Saturday,9,1041234.0,1662,nan
51,2015-06-21,Sunday,7,1071843.0,1662,nan
52,2015-06-22,Monday,9,325340.0,1662,nan
53,2015-06-23,Tuesday,9,390085.0,1662,nan
54,2015-06-24,Wednesday,9,316379.0,1662,nan
55,2015-06-25,Thursday,9,306094.0,1662,nan
56,2015-06-26,Friday,9,482413.0,1097,nan
57,2015-06-27,Saturday,10,703101.0,1097,nan
58,2015-06-28,Sunday,10,503424.0,1097,nan
59,2015-06-29,Monday,9,248127.0,1097,nan
60,2015-06-30,Tuesday,10,240934.0,1097,nan
61,2015-07-01,Wednesday,12,162998.0,1097,nan
62,2015-07-02,Thursday,11,219026.0,644,nan
63,2015-07-03,Friday,12,363582.0,589,nan
64,2015-07-04,Saturday,12,269388.0,589,Independence Day
65,2015-07-05,Sunday,12,253181.0,589,nan
66,2015-07-06,Monday,12,140338.0,589,nan
67,2015-07-07,Tuesday,12,155118.0,589,nan
68,2015-07-08,Wednesday,12,136103.0,589,nan
69,2015-07-09,Thursday,12,120094.0,589,nan
70,2015-07-10,Friday,16,128301.0,338,nan
71,2015-07-11,Saturday,17,185695.0,338,nan
72,2015-07-12,Sunday,16,141768.0,338,nan
73,2015-07-13,Monday,17,69841.0,338,nan
74,2015-07-14,Tuesday,17,83314.0,338,nan
75,2015-07-15,Wednesday,17,74545.0,338,nan
76,2015-07-16,Thursday,17,63821.0,338,nan
