,days,dow,rank,daily,theaters,special events
59,2019-08-19,Monday,13,264903.0,1245,nan
60,2019-08-20,Tuesday,14,341370.0,1245,nan
61,2019-08-21,Wednesday,14,266438.0,1245,nan
62,2019-08-22,Thursday,14,217035.0,1245,nan
63,2019-08-23,Friday,17,331284.0,820,nan
64,2019-08-24,Saturday,17,531815.0,820,nan
65,2019-08-25,Sunday,18,367737.0,820,nan
66,2019-08-26,Monday,18,141526.0,820,nan
67,2019-08-27,Tuesday,17,203252.0,820,nan
68,2019-08-28,Wednesday,18,148246.0,820,nan
69,2019-08-29,Thursday,18,118783.0,820,nan
70,2019-08-30,Friday,16,475880.0,2715,nan
71,2019-08-31,Saturday,14,915745.0,2715,nan
72,2019-09-01,Sunday,13,991205.0,2715,nan
73,2019-09-02,Monday,13,1087805.0,2715,Labor Day
74,2019-09-03,Tuesday,15,216192.0,2715,nan
75,2019-09-04,Wednesday,15,138891.0,2715,nan
76,2019-09-05,Thursday,15,91652.0,2715,nan
77,2019-09-06,Friday,23,99621.0,640,nan
78,2019-09-07,Saturday,18,266996.0,640,nan
79,2019-09-08,Sunday,19,180866.0,640,nan
80,2019-09-09,Monday,22,32076.0,640,nan
81,2019-09-10,Tuesday,23,44368.0,640,nan
82,2019-09-11,Wednesday,23,34901.0,640,nan
83,2019-09-12,Thursday,21,34162.0,640,nan
84,2019-09-13,Friday,21,84986.0,410,nan
85,2019-09-14,Saturday,19,205436.0,410,nan
86,2019-09-15,Sunday,20,122102.0,410,nan
87,2019-09-16,Monday,26,20775.0,410,nan
88,2019-09-17,Tuesday,26,29306.0,410,nan
89,2019-09-18,Wednesday,25,23159.0,410,nan
90,2019-09-19,Thursday,23,20956.0,410,nan
91,2019-09-20,Friday,21,65358.0,291,nan
92,2019-09-21,Saturday,20,136359.0,291,nan
93,2019-09-22,Sunday,21,88135.0,291,nan
94,2019-09-23,Monday,23,18758.0,291,nan
95,2019-09-24,Tuesday,24,25599.0,291,nan
96,2019-09-25,Wednesday,24,16664.0,291,nan
97,2019-09-26,Thursday,21,16948.0,291,nan
98,2019-09-27,Friday,21,47098.0,243,nan
99,2019-09-28,Saturday,23,96962.0,243,nan
100,2019-09-29,Sunday,22,58211.0,243,nan
101,2019-09-30,Monday,25,14750.0,243,nan
102,2019-10-01,Tuesday,27,14116.0,243,nan
103,2019-10-02,Wednesday,27,11250.0,243,nan
104,2019-10-03,Thursday,24,9817.0,243,nan
105,2019-10-04,Friday,21,51594.0,243,nan
106,2019-10-05,Saturday,20,109030.0,243,nan
107,2019-10-06,Sunday,21,70809.0,243,nan
108,2019-10-07,Monday,22,18623.0,243,nan
109,2019-10-08,Tuesday,22,23578.0,243,nan
110,2019-10-09,Wednesday,23,23272.0,243,nan
111,2019-10-10,Thursday,22,21070.0,243,nan
112,2019-10-11,Friday,23,44954.0,189,nan
113,2019-10-12,Saturday,22,68437.0,189,nan
114,2019-10-13,Sunday,24,46102.0,189,nan
115,2019-10-14,Monday,23,26313.0,189,Indig. Peoples' Day
116,2019-10-15,Tuesday,29,11870.0,189,nan
117,2019-10-16,Wednesday,25,12930.0,189,nan
118,2019-10-17,Thursday,21,13898.0,189,nan
119,2019-10-18,Friday,27,21559.0,145,nan
120,2019-10-19,Saturday,25,41621.0,145,nan
121,2019-10-20,Sunday,24,27352.0,145,nan
122,2019-10-21,Monday,29,6351.0,145,nan
123,2019-10-22,Tuesday,32,6790.0,145,nan
124,2019-10-23,Wednesday,32,5879.0,145,nan
125,2019-10-24,Thursday,28,7204.0,145,nan
126,2019-10-25,Friday,32,15097.0,121,nan
127,2019-10-26,Saturday,29,27967.0,121,nan
128,2019-10-27,Sunday,32,19370.0,121,nan
129,2019-10-28,Monday,35,3976.0,121,nan
130,2019-10-29,Tuesday,35,4541.0,121,nan
131,2019-10-30,Wednesday,34,4501.0,121,nan
132,2019-10-31,Thursday,30,5069.0,121,Halloween
133,2019-11-01,Friday,31,10215.0,105,nan
134,2019-11-02,Saturday,32,26627.0,105,nan
135,2019-11-03,Sunday,28,18760.0,105,nan
136,2019-11-04,Monday,33,3342.0,105,nan
137,2019-11-05,Tuesday,31,5009.0,105,nan
138,2019-11-06,Wednesday,32,3653.0,105,nan
139,2019-11-07,Thursday,31,4297.0,105,nan
140,2019-11-08,Friday,36,8803.0,89,nan
141,2019-11-09,Saturday,31,20645.0,89,nan
142,2019-11-10,Sunday,32,14776.0,89,nan
143,2019-11-11,Monday,32,9969.0,89,nan
144,2019-11-12,Tuesday,39,3223.0,89,nan
145,2019-11-13,Wednesday,39,2715.0,89,nan
146,2019-11-14,Thursday,39,2188.0,89,nan
147,2019-11-15,Friday,39,4747.0,70,nan
148,2019-11-16,Saturday,37,14502.0,70,nan
149,2019-11-17,Sunday,37,10747.0,70,nan
150,2019-11-18,Monday,44,1481.0,70,nan
151,2019-11-19,Tuesday,44,1691.0,70,nan
152,2019-11-20,Wednesday,43,1641.0,70,nan
153,2019-11-21,Thursday,38,2200.0,70,nan
154,2019-11-22,Friday,41,2983.0,48,nan
155,2019-11-23,Saturday,38,7865.0,48,nan
156,2019-11-24,Sunday,38,5383.0,48,nan
157,2019-11-25,Monday,42,2109.0,48,nan
158,2019-11-26,Tuesday,36,3964.0,48,nan
159,2019-11-27,Wednesday,38,3925.0,40,nan
160,2019-11-28,Thursday,39,1875.0,40,Thanksgiving
161,2019-11-29,Friday,39,5153.0,40,nan
162,2019-11-30,Saturday,38,5495.0,40,nan
163,2019-12-01,Sunday,42,2796.0,40,nan
164,2019-12-02,Monday,49,536.0,40,nan
165,2019-12-03,Tuesday,46,733.0,40,nan
166,2019-12-04,Wednesday,49,608.0,40,nan
167,2019-12-05,Thursday,46,591.0,40,nan
