,days,dow,rank,daily,theaters,special events
0,2016-03-04,Friday,1,19500008.0,3827,nan
1,2016-03-05,Saturday,1,31636202.0,3827,nan
2,2016-03-06,Sunday,1,23927191.0,3827,nan
3,2016-03-07,Monday,1,4543674.0,3827,nan
4,2016-03-08,Tuesday,1,5374968.0,3827,nan
5,2016-03-09,Wednesday,1,3724824.0,3827,nan
6,2016-03-10,Thursday,1,3908259.0,3827,nan
7,2016-03-11,Friday,1,12084077.0,3827,nan
8,2016-03-12,Saturday,1,22696848.0,3827,nan
9,2016-03-13,Sunday,1,16558962.0,3827,nan
10,2016-03-14,Monday,1,4601180.0,3827,nan
11,2016-03-15,Tuesday,1,6053209.0,3827,nan
12,2016-03-16,Wednesday,1,4607516.0,3827,nan
13,2016-03-17,Thursday,1,4548579.0,3827,nan
14,2016-03-18,Friday,2,9594165.0,3959,nan
15,2016-03-19,Saturday,1,16233914.0,3959,nan
16,2016-03-20,Sunday,1,11336079.0,3959,nan
17,2016-03-21,Monday,1,3724578.0,3959,nan
18,2016-03-22,Tuesday,1,4686529.0,3959,nan
19,2016-03-23,Wednesday,1,3579037.0,3959,nan
20,2016-03-24,Thursday,1,4489610.0,3959,nan
21,2016-03-25,Friday,2,9543178.0,3670,nan
22,2016-03-26,Saturday,2,8535388.0,3670,nan
23,2016-03-27,Sunday,2,5943722.0,3670,Easter Sunday
24,2016-03-28,Monday,2,4742945.0,3670,nan
25,2016-03-29,Tuesday,2,3681850.0,3670,nan
26,2016-03-30,Wednesday,2,2881556.0,3670,nan
27,2016-03-31,Thursday,2,3201262.0,3670,nan
28,2016-04-01,Friday,2,5581467.0,3698,nan
29,2016-04-02,Saturday,2,8353340.0,3698,nan
30,2016-04-03,Sunday,2,5390484.0,3698,nan
31,2016-04-04,Monday,2,1401284.0,3698,nan
32,2016-04-05,Tuesday,2,1914032.0,3698,nan
33,2016-04-06,Wednesday,2,1498717.0,3698,nan
34,2016-04-07,Thursday,2,1580848.0,3698,nan
35,2016-04-08,Friday,3,3480204.0,3444,nan
36,2016-04-09,Saturday,3,6708733.0,3444,nan
37,2016-04-10,Sunday,3,4156485.0,3444,nan
38,2016-04-11,Monday,3,781940.0,3444,nan
39,2016-04-12,Tuesday,3,1062577.0,3444,nan
40,2016-04-13,Wednesday,3,725295.0,3444,nan
41,2016-04-14,Thursday,3,669040.0,3444,nan
42,2016-04-15,Friday,5,2212609.0,3209,nan
43,2016-04-16,Saturday,5,3790920.0,3209,nan
44,2016-04-17,Sunday,5,2139112.0,3209,nan
45,2016-04-18,Monday,5,553442.0,3209,nan
46,2016-04-19,Tuesday,5,761272.0,3209,nan
47,2016-04-20,Wednesday,5,557838.0,3209,nan
48,2016-04-21,Thursday,5,565657.0,3209,nan
49,2016-04-22,Friday,5,1774795.0,2798,nan
50,2016-04-23,Saturday,4,3093945.0,2798,nan
51,2016-04-24,Sunday,4,1710805.0,2798,nan
52,2016-04-25,Monday,5,462158.0,2798,nan
53,2016-04-26,Tuesday,5,688633.0,2798,nan
54,2016-04-27,Wednesday,5,467085.0,2798,nan
55,2016-04-28,Thursday,4,490462.0,2798,nan
56,2016-04-29,Friday,7,1250665.0,2487,nan
57,2016-04-30,Saturday,6,2480428.0,2487,nan
58,2016-05-01,Sunday,5,1597765.0,2487,nan
59,2016-05-02,Monday,8,263365.0,2487,nan
60,2016-05-03,Tuesday,7,338505.0,2487,nan
61,2016-05-04,Wednesday,7,270759.0,2487,nan
62,2016-05-05,Thursday,5,234014.0,2487,nan
63,2016-05-06,Friday,6,715843.0,2077,nan
64,2016-05-07,Saturday,5,1330547.0,2077,nan
65,2016-05-08,Sunday,5,1168202.0,2077,nan
66,2016-05-09,Monday,7,199613.0,2077,nan
67,2016-05-10,Tuesday,6,259117.0,2077,nan
68,2016-05-11,Wednesday,6,192651.0,2077,nan
69,2016-05-12,Thursday,6,200476.0,2077,nan
70,2016-05-13,Friday,7,606232.0,1935,nan
71,2016-05-14,Saturday,6,1325935.0,1935,nan
72,2016-05-15,Sunday,6,893567.0,1935,nan
73,2016-05-16,Monday,8,196739.0,1935,nan
74,2016-05-17,Tuesday,8,277633.0,1935,nan
75,2016-05-18,Wednesday,8,201017.0,1935,nan
76,2016-05-19,Thursday,6,184966.0,1935,nan
77,2016-05-20,Friday,8,383568.0,1377,nan
78,2016-05-21,Saturday,8,795467.0,1377,nan
79,2016-05-22,Sunday,8,504947.0,1377,nan
80,2016-05-23,Monday,7,187291.0,1377,nan
81,2016-05-24,Tuesday,9,166514.0,1377,nan
82,2016-05-25,Wednesday,8,151436.0,1377,nan
83,2016-05-26,Thursday,7,153894.0,1377,nan
84,2016-05-27,Friday,12,182191.0,572,nan
85,2016-05-28,Saturday,10,313274.0,572,nan
86,2016-05-29,Sunday,10,306282.0,572,nan
87,2016-05-30,Monday,10,319442.0,572,Memorial Day
88,2016-05-31,Tuesday,11,93848.0,572,nan
89,2016-06-01,Wednesday,12,87244.0,572,nan
90,2016-06-02,Thursday,11,83756.0,572,nan
91,2016-06-03,Friday,15,186023.0,400,nan
92,2016-06-04,Saturday,15,309627.0,400,nan
93,2016-06-05,Sunday,15,258073.0,400,nan
94,2016-06-06,Monday,14,108179.0,400,nan
95,2016-06-07,Tuesday,14,122287.0,400,nan
96,2016-06-08,Wednesday,14,113095.0,400,nan
97,2016-06-09,Thursday,14,114553.0,400,nan
98,2016-06-10,Friday,17,164014.0,319,nan
99,2016-06-11,Saturday,17,233245.0,319,nan
100,2016-06-12,Sunday,17,159729.0,319,nan
101,2016-06-13,Monday,16,73606.0,319,nan
102,2016-06-14,Tuesday,17,98616.0,319,nan
103,2016-06-15,Wednesday,17,93606.0,319,nan
104,2016-06-16,Thursday,16,95154.0,319,nan
105,2016-06-17,Friday,13,359596.0,305,nan
