,days,dow,rank,daily,theaters,special events
49,2020-10-22,Thursday,3,126703.0,2001,COVID-19 Pandemic
50,2020-10-23,Friday,4,393315.0,1801,COVID-19 Pandemic
51,2020-10-24,Saturday,3,569026.0,1801,COVID-19 Pandemic
52,2020-10-25,Sunday,3,312449.0,1801,COVID-19 Pandemic
53,2020-10-26,Monday,2,100664.0,1801,COVID-19 Pandemic
54,2020-10-27,Tuesday,4,122188.0,1801,COVID-19 Pandemic
55,2020-10-28,Wednesday,2,109034.0,1801,COVID-19 Pandemic
56,2020-10-29,Thursday,2,119652.0,1801,COVID-19 Pandemic
57,2020-10-30,Friday,4,291292.0,1601,COVID-19 Pandemic
58,2020-10-31,Saturday,4,332026.0,1601,COVID-19 Pandemic-Halloween
59,2020-11-01,Sunday,4,289150.0,1601,COVID-19 Pandemic
60,2020-11-02,Monday,4,96888.0,1601,COVID-19 Pandemic
61,2020-11-03,Tuesday,4,96753.0,1601,COVID-19 Pandemic
62,2020-11-04,Wednesday,3,101846.0,1601,COVID-19 Pandemic
63,2020-11-05,Thursday,3,112085.0,1601,COVID-19 Pandemic
64,2020-11-06,Friday,5,266089.0,1412,COVID-19 Pandemic
65,2020-11-07,Saturday,5,433228.0,1412,COVID-19 Pandemic
66,2020-11-08,Sunday,5,230443.0,1412,COVID-19 Pandemic
67,2020-11-09,Monday,5,73229.0,1412,COVID-19 Pandemic
68,2020-11-10,Tuesday,5,101754.0,1412,COVID-19 Pandemic
69,2020-11-11,Wednesday,4,146724.0,1412,COVID-19 Pandemic
70,2020-11-12,Thursday,3,88027.0,1412,COVID-19 Pandemic
71,2020-11-13,Friday,6,212369.0,1223,COVID-19 Pandemic
72,2020-11-14,Saturday,6,347277.0,1223,COVID-19 Pandemic
73,2020-11-15,Sunday,5,185008.0,1223,COVID-19 Pandemic
74,2020-11-16,Monday,4,61011.0,1223,COVID-19 Pandemic
75,2020-11-17,Tuesday,7,51324.0,1223,COVID-19 Pandemic
76,2020-11-18,Wednesday,6,42371.0,1223,COVID-19 Pandemic
77,2020-11-19,Thursday,6,43240.0,1223,COVID-19 Pandemic
78,2020-11-20,Friday,8,96713.0,864,COVID-19 Pandemic
79,2020-11-21,Saturday,7,166702.0,864,COVID-19 Pandemic
80,2020-11-22,Sunday,8,92318.0,864,COVID-19 Pandemic
81,2020-11-23,Monday,5,41896.0,864,COVID-19 Pandemic
82,2020-11-24,Tuesday,5,58045.0,864,COVID-19 Pandemic
83,2020-11-25,Wednesday,7,45789.0,864,COVID-19 Pandemic
84,2020-11-26,Thursday,7,51805.0,864,COVID-19 Pandemic-Thanksgiving
85,2020-11-27,Friday,8,108101.0,656,COVID-19 Pandemic
86,2020-11-28,Saturday,8,113089.0,656,COVID-19 Pandemic
87,2020-11-29,Sunday,8,55011.0,656,COVID-19 Pandemic
88,2020-11-30,Monday,7,19163.0,656,COVID-19 Pandemic
89,2020-12-01,Tuesday,7,19628.0,656,COVID-19 Pandemic
90,2020-12-02,Wednesday,7,20416.0,656,COVID-19 Pandemic
91,2020-12-03,Thursday,7,20565.0,656,COVID-19 Pandemic
92,2020-12-04,Friday,11,50818.0,532,COVID-19 Pandemic
93,2020-12-05,Saturday,11,76482.0,532,COVID-19 Pandemic
94,2020-12-06,Sunday,13,40133.0,532,COVID-19 Pandemic
95,2020-12-07,Monday,5,16519.0,532,COVID-19 Pandemic
96,2020-12-08,Tuesday,8,16502.0,532,COVID-19 Pandemic
97,2020-12-09,Wednesday,5,17259.0,532,COVID-19 Pandemic
98,2020-12-10,Thursday,6,18193.0,532,COVID-19 Pandemic
99,2020-12-11,Friday,13,40316.0,478,COVID-19 Pandemic
100,2020-12-12,Saturday,14,57713.0,478,COVID-19 Pandemic
101,2020-12-13,Sunday,15,32451.0,478,COVID-19 Pandemic
102,2020-12-14,Monday,4,15382.0,478,COVID-19 Pandemic
103,2020-12-15,Tuesday,7,14618.0,478,COVID-19 Pandemic
104,2020-12-16,Wednesday,6,15498.0,478,COVID-19 Pandemic
105,2020-12-17,Thursday,6,12684.0,478,COVID-19 Pandemic
106,2020-12-18,Friday,15,25011.0,340,COVID-19 Pandemic
107,2020-12-19,Saturday,15,36218.0,340,COVID-19 Pandemic
108,2020-12-20,Sunday,12,24531.0,340,COVID-19 Pandemic
109,2020-12-21,Monday,8,15810.0,340,COVID-19 Pandemic
110,2020-12-22,Tuesday,8,16526.0,340,COVID-19 Pandemic
111,2020-12-23,Wednesday,7,18703.0,340,COVID-19 Pandemic
112,2020-12-24,Thursday,8,13089.0,340,COVID-19 Pandemic
113,2020-12-25,Friday,21,2930.0,116,COVID-19 Pandemic-Christmas Day
114,2020-12-26,Saturday,20,5511.0,116,COVID-19 Pandemic
115,2020-12-27,Sunday,14,12468.0,116,COVID-19 Pandemic
116,2020-12-28,Monday,12,5152.0,116,COVID-19 Pandemic
117,2020-12-29,Tuesday,11,6489.0,116,COVID-19 Pandemic
118,2020-12-30,Wednesday,12,5500.0,116,COVID-19 Pandemic
119,2020-12-31,Thursday,12,6001.0,116,COVID-19 Pandemic-New Year's Eve
120,2021-01-01,Friday,15,8211.0,120,COVID-19 Pandemic-New Year's Day
121,2021-01-02,Saturday,15,8795.0,70,COVID-19 Pandemic
122,2021-01-03,Sunday,12,10269.0,70,COVID-19 Pandemic
123,2021-01-04,Monday,13,2309.0,120,COVID-19 Pandemic
124,2021-01-05,Tuesday,13,2664.0,120,COVID-19 Pandemic
125,2021-01-06,Wednesday,11,3081.0,120,COVID-19 Pandemic
126,2021-01-07,Thursday,13,2191.0,120,COVID-19 Pandemic
127,2021-01-08,Friday,15,7379.0,101,COVID-19 Pandemic
128,2021-01-09,Saturday,14,11424.0,101,COVID-19 Pandemic
129,2021-01-10,Sunday,14,7170.0,101,COVID-19 Pandemic
130,2021-01-11,Monday,13,2670.0,101,COVID-19 Pandemic
131,2021-01-12,Tuesday,13,2568.0,101,COVID-19 Pandemic
132,2021-01-13,Wednesday,13,3310.0,101,COVID-19 Pandemic
133,2021-01-14,Thursday,13,1900.0,101,COVID-19 Pandemic
134,2021-01-15,Friday,19,2890.0,83,COVID-19 Pandemic
135,2021-01-16,Saturday,17,5385.0,83,COVID-19 Pandemic
136,2021-01-17,Sunday,17,4263.0,83,COVID-19 Pandemic
137,2021-01-18,Monday,17,2491.0,83,COVID-19 Pandemic-MLK Day
138,2021-01-19,Tuesday,17,1170.0,83,COVID-19 Pandemic
139,2021-01-20,Wednesday,17,815.0,83,COVID-19 Pandemic
140,2021-01-21,Thursday,17,690.0,83,COVID-19 Pandemic
141,2021-01-22,Friday,20,4075.0,90,COVID-19 Pandemic
142,2021-01-23,Saturday,20,6531.0,90,COVID-19 Pandemic
143,2021-01-24,Sunday,20,3734.0,90,COVID-19 Pandemic
144,2021-01-25,Monday,17,1629.0,90,COVID-19 Pandemic
145,2021-01-26,Tuesday,17,960.0,90,COVID-19 Pandemic
146,2021-01-27,Wednesday,17,775.0,90,COVID-19 Pandemic
147,2021-01-28,Thursday,17,1280.0,90,COVID-19 Pandemic
148,2021-01-29,Friday,22,1889.0,85,COVID-19 Pandemic
149,2021-01-30,Saturday,21,4385.0,85,COVID-19 Pandemic
150,2021-01-31,Sunday,22,1976.0,85,COVID-19 Pandemic
151,2021-02-01,Monday,19,376.0,85,COVID-19 Pandemic
152,2021-02-02,Tuesday,19,692.0,85,COVID-19 Pandemic
153,2021-02-03,Wednesday,20,281.0,85,COVID-19 Pandemic
154,2021-02-04,Thursday,20,558.0,85,COVID-19 Pandemic
155,2021-02-05,Friday,21,2518.0,80,COVID-19 Pandemic
156,2021-02-06,Saturday,21,3435.0,80,COVID-19 Pandemic
157,2021-02-07,Sunday,21,1100.0,80,COVID-19 Pandemic
158,2021-02-08,Monday,21,455.0,80,COVID-19 Pandemic
159,2021-02-09,Tuesday,21,305.0,80,COVID-19 Pandemic
160,2021-02-10,Wednesday,21,396.0,80,COVID-19 Pandemic
161,2021-02-11,Thursday,20,809.0,80,COVID-19 Pandemic
162,2021-02-12,Friday,23,987.0,65,COVID-19 Pandemic
163,2021-02-13,Saturday,23,3102.0,65,COVID-19 Pandemic
164,2021-02-14,Sunday,23,2424.0,65,COVID-19 Pandemic
165,2021-02-15,Monday,21,1078.0,65,COVID-19 Pandemic-Presidents' Day
166,2021-02-16,Tuesday,22,506.0,65,COVID-19 Pandemic
167,2021-02-17,Wednesday,22,534.0,65,COVID-19 Pandemic
168,2021-02-18,Thursday,23,530.0,65,COVID-19 Pandemic
169,2021-02-19,Friday,24,1473.0,60,COVID-19 Pandemic
170,2021-02-20,Saturday,24,2690.0,60,COVID-19 Pandemic
171,2021-02-21,Sunday,25,2057.0,60,COVID-19 Pandemic
172,2021-02-22,Monday,25,299.0,60,COVID-19 Pandemic
173,2021-02-23,Tuesday,25,369.0,60,COVID-19 Pandemic
174,2021-02-24,Wednesday,25,242.0,60,COVID-19 Pandemic
175,2021-02-25,Thursday,23,691.0,60,COVID-19 Pandemic
176,2021-02-26,Friday,26,1172.0,50,COVID-19 Pandemic
177,2021-02-27,Saturday,28,1568.0,50,COVID-19 Pandemic
178,2021-02-28,Sunday,27,1374.0,50,COVID-19 Pandemic
179,2021-03-01,Monday,24,184.0,50,COVID-19 Pandemic
180,2021-03-02,Tuesday,24,200.0,50,COVID-19 Pandemic
181,2021-03-03,Wednesday,24,298.0,50,COVID-19 Pandemic
182,2021-03-04,Thursday,25,194.0,50,COVID-19 Pandemic
183,2021-03-05,Friday,23,4411.0,50,COVID-19 Pandemic
184,2021-03-06,Saturday,23,6614.0,50,COVID-19 Pandemic
185,2021-03-07,Sunday,21,5281.0,50,COVID-19 Pandemic
186,2021-03-08,Monday,20,1415.0,50,COVID-19 Pandemic
187,2021-03-09,Tuesday,21,1479.0,50,COVID-19 Pandemic
188,2021-03-10,Wednesday,19,1749.0,50,COVID-19 Pandemic
189,2021-03-11,Thursday,20,1687.0,50,COVID-19 Pandemic
190,2021-03-12,Friday,24,6611.0,45,COVID-19 Pandemic
191,2021-03-13,Saturday,24,9498.0,45,COVID-19 Pandemic
192,2021-03-14,Sunday,24,7452.0,45,COVID-19 Pandemic
193,2021-03-15,Monday,20,3677.0,45,COVID-19 Pandemic
194,2021-03-16,Tuesday,20,3451.0,45,COVID-19 Pandemic
195,2021-03-17,Wednesday,20,3396.0,45,COVID-19 Pandemic
196,2021-03-18,Thursday,20,3401.0,45,COVID-19 Pandemic
197,2021-03-19,Friday,20,20510.0,65,COVID-19 Pandemic
198,2021-03-20,Saturday,20,28946.0,65,COVID-19 Pandemic
199,2021-03-21,Sunday,17,22173.0,65,COVID-19 Pandemic
200,2021-03-22,Monday,15,11432.0,65,COVID-19 Pandemic
201,2021-03-23,Tuesday,17,9833.0,65,COVID-19 Pandemic
202,2021-03-24,Wednesday,17,9431.0,65,COVID-19 Pandemic
203,2021-03-25,Thursday,18,7768.0,65,COVID-19 Pandemic
204,2021-03-26,Friday,20,12503.0,65,COVID-19 Pandemic
205,2021-03-27,Saturday,20,16821.0,65,COVID-19 Pandemic
206,2021-03-28,Sunday,19,12854.0,65,COVID-19 Pandemic
207,2021-03-29,Monday,17,6387.0,65,COVID-19 Pandemic
208,2021-03-30,Tuesday,16,8592.0,65,COVID-19 Pandemic
209,2021-03-31,Wednesday,21,1081.0,65,COVID-19 Pandemic
210,2021-04-01,Thursday,22,1057.0,65,COVID-19 Pandemic
211,2021-04-02,Friday,18,9502.0,45,COVID-19 Pandemic
212,2021-04-03,Saturday,18,12507.0,45,COVID-19 Pandemic
213,2021-04-04,Sunday,23,1458.0,45,COVID-19 Pandemic-Easter Sunday
214,2021-04-05,Monday,23,717.0,45,COVID-19 Pandemic
215,2021-04-06,Tuesday,23,784.0,45,COVID-19 Pandemic
216,2021-04-07,Wednesday,21,1193.0,45,COVID-19 Pandemic
217,2021-04-08,Thursday,23,767.0,45,COVID-19 Pandemic
218,2021-04-09,Friday,26,844.0,45,COVID-19 Pandemic
219,2021-04-10,Saturday,27,915.0,45,COVID-19 Pandemic
220,2021-04-11,Sunday,26,684.0,45,COVID-19 Pandemic
221,2021-04-12,Monday,26,342.0,45,COVID-19 Pandemic
222,2021-04-13,Tuesday,25,356.0,45,COVID-19 Pandemic
223,2021-04-14,Wednesday,25,467.0,45,COVID-19 Pandemic
224,2021-04-15,Thursday,25,637.0,45,COVID-19 Pandemic
