,days,dow,rank,daily,theaters,special events
0,2018-04-27,Friday,1,106334939.,4474,nan
1,2018-04-28,Saturday,1,82131612.0,4474,nan
2,2018-04-29,Sunday,1,69231632.0,4474,nan
3,2018-04-30,Monday,1,24740117.0,4474,nan
4,2018-05-01,Tuesday,1,23426108.0,4474,nan
5,2018-05-02,Wednesday,1,16966862.0,4474,nan
6,2018-05-03,Thursday,1,15501270.0,4474,nan
7,2018-05-04,Friday,1,31453749.0,4474,nan
8,2018-05-05,Saturday,1,46676705.0,4474,nan
9,2018-05-06,Sunday,1,36644356.0,4474,nan
10,2018-05-07,Monday,1,8283575.0,4474,nan
11,2018-05-08,Tuesday,1,10673500.0,4474,nan
12,2018-05-09,Wednesday,1,7051981.0,4474,nan
13,2018-05-10,Thursday,1,6895697.0,4474,nan
14,2018-05-11,Friday,1,15986612.0,4474,nan
15,2018-05-12,Saturday,1,26938937.0,4474,nan
16,2018-05-13,Sunday,1,19152498.0,4474,nan
17,2018-05-14,Monday,1,4625938.0,4474,nan
18,2018-05-15,Tuesday,1,6009292.0,4474,nan
19,2018-05-16,Wednesday,1,4193985.0,4474,nan
20,2018-05-17,Thursday,1,3441594.0,4474,nan
21,2018-05-18,Friday,2,7306785.0,4002,nan
22,2018-05-19,Saturday,2,12791859.0,4002,nan
23,2018-05-20,Sunday,2,9354259.0,4002,nan
24,2018-05-21,Monday,2,2708094.0,4002,nan
25,2018-05-22,Tuesday,2,2859727.0,4002,nan
26,2018-05-23,Wednesday,3,1901495.0,4002,nan
27,2018-05-24,Thursday,2,1911460.0,4002,nan
28,2018-05-25,Friday,3,4234857.0,3768,nan
29,2018-05-26,Saturday,3,6473278.0,3768,nan
30,2018-05-27,Sunday,3,6586522.0,3768,nan
31,2018-05-28,Monday,3,5159885.0,3768,Memorial Day
32,2018-05-29,Tuesday,3,1978217.0,3768,nan
33,2018-05-30,Wednesday,4,1464526.0,3768,nan
34,2018-05-31,Thursday,4,1407009.0,3768,nan
35,2018-06-01,Friday,4,2819868.0,3570,nan
36,2018-06-02,Saturday,3,4511768.0,3570,nan
37,2018-06-03,Sunday,3,3175643.0,3570,nan
38,2018-06-04,Monday,4,1163591.0,3570,nan
39,2018-06-05,Tuesday,5,1555271.0,3570,nan
40,2018-06-06,Wednesday,5,1073676.0,3570,nan
41,2018-06-07,Thursday,3,1098950.0,3570,nan
42,2018-06-08,Friday,5,1836286.0,2882,nan
43,2018-06-09,Saturday,5,2998633.0,2882,nan
44,2018-06-10,Sunday,5,2403780.0,2882,nan
45,2018-06-11,Monday,5,922933.0,2882,nan
46,2018-06-12,Tuesday,5,1182541.0,2882,nan
47,2018-06-13,Wednesday,6,895177.0,2882,nan
48,2018-06-14,Thursday,6,766901.0,2882,World Cup (Russia)
49,2018-06-15,Friday,8,1454197.0,2164,World Cup (Russia)
50,2018-06-16,Saturday,8,1992161.0,2164,World Cup (Russia)
51,2018-06-17,Sunday,7,1995903.0,2164,World Cup (Russia)
52,2018-06-18,Monday,8,641605.0,2164,World Cup (Russia)
53,2018-06-19,Tuesday,8,857456.0,2164,World Cup (Russia)
54,2018-06-20,Wednesday,7,628375.0,2164,World Cup (Russia)
55,2018-06-21,Thursday,8,510802.0,2164,World Cup (Russia)
56,2018-06-22,Friday,9,727411.0,1456,World Cup (Russia)
57,2018-06-23,Saturday,9,1090221.0,1456,World Cup (Russia)
58,2018-06-24,Sunday,9,766596.0,1456,World Cup (Russia)
59,2018-06-25,Monday,10,352045.0,1456,World Cup (Russia)
60,2018-06-26,Tuesday,9,470116.0,1456,World Cup (Russia)
61,2018-06-27,Wednesday,9,346667.0,1456,World Cup (Russia)
62,2018-06-28,Thursday,9,345207.0,1456,World Cup (Russia)
63,2018-06-29,Friday,12,439213.0,890,World Cup (Russia)
64,2018-06-30,Saturday,13,615309.0,890,World Cup (Russia)
65,2018-07-01,Sunday,12,488182.0,890,World Cup (Russia)
66,2018-07-02,Monday,12,288063.0,890,World Cup (Russia)
67,2018-07-03,Tuesday,12,393874.0,890,World Cup (Russia)
68,2018-07-04,Wednesday,12,385514.0,890,Independence Day-World Cup (Russia)
69,2018-07-05,Thursday,13,236607.0,890,World Cup (Russia)
70,2018-07-06,Friday,15,285749.0,506,World Cup (Russia)
71,2018-07-07,Saturday,15,387255.0,506,World Cup (Russia)
72,2018-07-08,Sunday,15,263331.0,506,World Cup (Russia)
73,2018-07-09,Monday,15,131183.0,506,World Cup (Russia)
74,2018-07-10,Tuesday,16,160049.0,506,World Cup (Russia)
75,2018-07-11,Wednesday,14,134060.0,506,World Cup (Russia)
76,2018-07-12,Thursday,12,112336.0,506,World Cup (Russia)
77,2018-07-13,Friday,16,179449.0,375,World Cup (Russia)
78,2018-07-14,Saturday,16,265804.0,375,World Cup (Russia)
79,2018-07-15,Sunday,16,176127.0,375,World Cup (Russia)
80,2018-07-16,Monday,16,95577.0,375,nan
81,2018-07-17,Tuesday,16,125174.0,375,nan
82,2018-07-18,Wednesday,17,96512.0,375,nan
83,2018-07-19,Thursday,15,91442.0,375,nan
84,2018-07-20,Friday,21,114703.0,294,nan
85,2018-07-21,Saturday,20,173427.0,294,nan
86,2018-07-22,Sunday,22,137336.0,294,nan
87,2018-07-23,Monday,21,73028.0,294,nan
88,2018-07-24,Tuesday,20,88989.0,294,nan
89,2018-07-25,Wednesday,21,74534.0,294,nan
90,2018-07-26,Thursday,21,60539.0,294,nan
91,2018-07-27,Friday,21,115836.0,292,nan
92,2018-07-28,Saturday,22,163772.0,292,nan
93,2018-07-29,Sunday,21,126400.0,292,nan
94,2018-07-30,Monday,22,61889.0,292,nan
95,2018-07-31,Tuesday,22,74496.0,292,nan
96,2018-08-01,Wednesday,23,60912.0,292,nan
97,2018-08-02,Thursday,22,57450.0,292,nan
98,2018-08-03,Friday,24,71327.0,205,nan
99,2018-08-04,Saturday,25,102563.0,205,nan
100,2018-08-05,Sunday,24,79956.0,205,nan
101,2018-08-06,Monday,25,37182.0,205,nan
102,2018-08-07,Tuesday,25,40487.0,205,nan
103,2018-08-08,Wednesday,26,35985.0,205,nan
104,2018-08-09,Thursday,25,31774.0,205,nan
105,2018-08-10,Friday,25,54164.0,172,nan
106,2018-08-11,Saturday,25,83439.0,172,nan
107,2018-08-12,Sunday,27,51971.0,172,nan
108,2018-08-13,Monday,28,24153.0,172,nan
109,2018-08-14,Tuesday,28,23619.0,172,nan
110,2018-08-15,Wednesday,29,19040.0,172,nan
111,2018-08-16,Thursday,30,18376.0,172,nan
112,2018-08-17,Friday,31,27427.0,148,nan
113,2018-08-18,Saturday,32,42753.0,148,nan
114,2018-08-19,Sunday,31,30382.0,148,nan
115,2018-08-20,Monday,35,9993.0,148,nan
116,2018-08-21,Tuesday,36,11661.0,148,nan
117,2018-08-22,Wednesday,36,9201.0,148,nan
118,2018-08-23,Thursday,36,8394.0,148,nan
119,2018-08-24,Friday,42,12487.0,108,nan
120,2018-08-25,Saturday,40,24708.0,108,nan
121,2018-08-26,Sunday,39,17811.0,108,nan
122,2018-08-27,Monday,44,4850.0,108,nan
123,2018-08-28,Tuesday,44,5551.0,108,nan
