,days,dow,rank,daily,theaters,special events
0,2020-02-07,Friday,1,12964681.0,4236,nan
1,2020-02-08,Saturday,1,12193732.0,4236,nan
2,2020-02-09,Sunday,1,7851604.0,4236,nan
3,2020-02-10,Monday,1,2160176.0,4236,nan
4,2020-02-11,Tuesday,1,3381368.0,4236,nan
5,2020-02-12,Wednesday,1,1826055.0,4236,nan
6,2020-02-13,Thursday,1,1780686.0,4236,nan
7,2020-02-14,Friday,3,6277910.0,4236,nan
8,2020-02-15,Saturday,2,6253413.0,4236,nan
9,2020-02-16,Sunday,2,4641363.0,4236,nan
10,2020-02-17,Monday,2,2528183.0,4236,Presidents' Day
11,2020-02-18,Tuesday,2,1667914.0,4236,nan
12,2020-02-19,Wednesday,2,1006198.0,4236,nan
13,2020-02-20,Thursday,2,990732.0,4236,nan
14,2020-02-21,Friday,4,1910181.0,3565,nan
15,2020-02-22,Saturday,3,2977704.0,3565,nan
16,2020-02-23,Sunday,3,1914118.0,3565,nan
17,2020-02-24,Monday,3,535897.0,3565,nan
18,2020-02-25,Tuesday,3,850143.0,3565,nan
19,2020-02-26,Wednesday,4,538119.0,3565,nan
20,2020-02-27,Thursday,4,497562.0,3565,nan
21,2020-02-28,Friday,6,1084443.0,3124,nan
22,2020-02-29,Saturday,6,1830706.0,3124,nan
23,2020-03-01,Sunday,6,1189134.0,3124,nan
24,2020-03-02,Monday,6,340027.0,3124,nan
25,2020-03-03,Tuesday,5,540174.0,3124,nan
26,2020-03-04,Wednesday,6,345385.0,3124,nan
27,2020-03-05,Thursday,5,322974.0,3124,nan
28,2020-03-06,Friday,8,579441.0,2173,nan
29,2020-03-07,Saturday,8,964612.0,2173,nan
30,2020-03-08,Sunday,8,593741.0,2173,nan
31,2020-03-09,Monday,8,233534.0,2173,nan
32,2020-03-10,Tuesday,8,340781.0,2173,nan
33,2020-03-11,Wednesday,8,235234.0,2173,nan
34,2020-03-12,Thursday,8,160632.0,2173,COVID-19 Pandemic
35,2020-03-13,Friday,11,169007.0,1014,COVID-19 Pandemic
36,2020-03-14,Saturday,11,247903.0,1014,COVID-19 Pandemic
37,2020-03-15,Sunday,11,154577.0,1014,COVID-19 Pandemic
38,2020-03-16,Monday,12,55306.0,1014,COVID-19 Pandemic
39,2020-03-17,Tuesday,11,15812.0,1014,COVID-19 Pandemic
40,2020-03-18,Wednesday,11,3679.0,1014,COVID-19 Pandemic
41,2020-03-19,Thursday,11,3620.0,1014,COVID-19 Pandemic
