,days,dow,rank,daily,theaters,special events
52,2015-08-31,Monday,9,296640.0,1976,nan
53,2015-09-01,Tuesday,11,325605.0,1976,nan
54,2015-09-02,Wednesday,12,246825.0,1976,nan
55,2015-09-03,Thursday,12,246720.0,1976,nan
56,2015-09-04,Friday,13,617260.0,1927,nan
57,2015-09-05,Saturday,11,1156180.0,1927,nan
58,2015-09-06,Sunday,11,1195055.0,1927,nan
59,2015-09-07,Monday,9,934595.0,1927,Labor Day
60,2015-09-08,Tuesday,16,134890.0,1927,nan
61,2015-09-09,Wednesday,18,86715.0,1927,nan
62,2015-09-10,Thursday,18,77040.0,1927,nan
63,2015-09-11,Friday,17,269450.0,1585,nan
64,2015-09-12,Saturday,12,775970.0,1585,nan
65,2015-09-13,Sunday,13,467520.0,1585,nan
66,2015-09-14,Monday,16,95115.0,1585,nan
67,2015-09-15,Tuesday,20,72050.0,1585,nan
68,2015-09-16,Wednesday,19,62630.0,1585,nan
69,2015-09-17,Thursday,18,47775.0,1585,nan
70,2015-09-18,Friday,18,187110.0,1134,nan
71,2015-09-19,Saturday,10,510300.0,1134,nan
72,2015-09-20,Sunday,12,289550.0,1134,nan
73,2015-09-21,Monday,20,45510.0,1134,nan
74,2015-09-22,Tuesday,20,56590.0,1134,nan
75,2015-09-23,Wednesday,17,79380.0,1134,nan
76,2015-09-24,Thursday,18,51030.0,1134,nan
77,2015-09-25,Friday,19,106470.0,507,nan
78,2015-09-26,Saturday,17,215475.0,507,nan
79,2015-09-27,Sunday,19,114075.0,507,nan
80,2015-09-28,Monday,23,20505.0,507,nan
81,2015-09-29,Tuesday,25,22815.0,507,nan
82,2015-09-30,Wednesday,24,20280.0,507,nan
83,2015-10-01,Thursday,23,17745.0,507,nan
84,2015-10-02,Friday,19,63600.0,265,nan
85,2015-10-03,Saturday,16,160325.0,265,nan
86,2015-10-04,Sunday,16,84800.0,265,nan
87,2015-10-05,Monday,18,14575.0,265,nan
88,2015-10-06,Tuesday,19,17225.0,265,nan
89,2015-10-07,Wednesday,19,13250.0,265,nan
90,2015-10-08,Thursday,19,15895.0,265,nan
91,2015-10-09,Friday,21,64595.0,253,nan
92,2015-10-10,Saturday,21,113695.0,253,nan
93,2015-10-11,Sunday,21,67000.0,253,nan
94,2015-10-12,Monday,19,39095.0,253,Indig. Peoples' Day
95,2015-10-13,Tuesday,21,15180.0,253,nan
96,2015-10-14,Wednesday,21,13840.0,253,nan
97,2015-10-15,Thursday,20,20240.0,253,nan
98,2015-10-16,Friday,20,68040.0,243,nan
99,2015-10-17,Saturday,19,108135.0,243,nan
100,2015-10-18,Sunday,20,64395.0,243,nan
101,2015-10-19,Monday,23,15795.0,243,nan
102,2015-10-20,Tuesday,26,14580.0,243,nan
103,2015-10-21,Wednesday,26,13250.0,243,nan
104,2015-10-22,Thursday,27,13405.0,243,nan
105,2015-10-23,Friday,26,47355.0,231,nan
106,2015-10-24,Saturday,23,94710.0,231,nan
107,2015-10-25,Sunday,24,55440.0,231,nan
108,2015-10-26,Monday,24,12805.0,231,nan
109,2015-10-27,Tuesday,25,12715.0,231,nan
110,2015-10-28,Wednesday,23,12595.0,231,nan
111,2015-10-29,Thursday,24,12620.0,231,nan
112,2015-10-30,Friday,26,38610.0,234,nan
113,2015-10-31,Saturday,24,45630.0,234,Halloween
114,2015-11-01,Sunday,23,58445.0,234,nan
115,2015-11-02,Monday,24,15155.0,234,nan
116,2015-11-03,Tuesday,24,17550.0,234,nan
117,2015-11-04,Wednesday,25,11815.0,234,nan
118,2015-11-05,Thursday,25,12870.0,234,nan
119,2015-11-06,Friday,27,43125.0,227,nan
120,2015-11-07,Saturday,24,96580.0,227,nan
121,2015-11-08,Sunday,24,54465.0,227,nan
122,2015-11-09,Monday,28,10115.0,227,nan
123,2015-11-10,Tuesday,29,13525.0,227,nan
124,2015-11-11,Wednesday,22,47780.0,227,nan
125,2015-11-12,Thursday,30,11350.0,227,nan
126,2015-11-13,Friday,32,35990.0,206,nan
127,2015-11-14,Saturday,29,78245.0,206,nan
128,2015-11-15,Sunday,28,44285.0,206,nan
129,2015-11-16,Monday,32,8340.0,206,nan
130,2015-11-17,Tuesday,33,8145.0,206,nan
131,2015-11-18,Wednesday,33,7305.0,206,nan
132,2015-11-19,Thursday,31,8145.0,206,nan
133,2015-11-20,Friday,31,23675.0,182,nan
134,2015-11-21,Saturday,28,57380.0,182,nan
135,2015-11-22,Sunday,28,34560.0,182,nan
136,2015-11-23,Monday,26,17330.0,182,nan
137,2015-11-24,Tuesday,25,23605.0,182,nan
138,2015-11-25,Wednesday,25,28780.0,182,nan
139,2015-11-26,Thursday,28,13440.0,182,Thanksgiving
140,2015-11-27,Friday,27,49295.0,173,nan
141,2015-11-28,Saturday,27,54460.0,173,nan
142,2015-11-29,Sunday,27,26775.0,173,nan
143,2015-11-30,Monday,28,6055.0,173,nan
144,2015-12-01,Tuesday,31,4325.0,173,nan
145,2015-12-02,Wednesday,30,4405.0,173,nan
146,2015-12-03,Thursday,29,4395.0,173,nan
147,2015-12-04,Friday,34,16065.0,190,nan
148,2015-12-05,Saturday,31,40840.0,190,nan
149,2015-12-06,Sunday,32,24705.0,190,nan
150,2015-12-07,Monday,34,4750.0,190,nan
151,2015-12-08,Tuesday,34,5705.0,190,nan
152,2015-12-09,Wednesday,34,4775.0,190,nan
153,2015-12-10,Thursday,34,5670.0,190,nan
154,2015-12-11,Friday,35,12005.0,141,nan
155,2015-12-12,Saturday,33,29660.0,141,nan
156,2015-12-13,Sunday,33,19740.0,141,nan
157,2015-12-14,Monday,36,3525.0,141,nan
158,2015-12-15,Tuesday,36,4230.0,141,nan
159,2015-12-16,Wednesday,36,4185.0,141,nan
160,2015-12-17,Thursday,36,4270.0,141,nan
