,days,dow,rank,daily,theaters,special events
66,2018-02-19,Monday,23,158864.0,351,Presidents' Day-PyeongChang Olympics
67,2018-02-20,Tuesday,22,65094.0,351,PyeongChang Olympics
68,2018-02-21,Wednesday,23,58017.0,351,PyeongChang Olympics
69,2018-02-22,Thursday,25,53268.0,351,PyeongChang Olympics
70,2018-02-23,Friday,27,84125.0,292,PyeongChang Olympics
71,2018-02-24,Saturday,28,159028.0,292,PyeongChang Olympics
72,2018-02-25,Sunday,26,109685.0,292,PyeongChang Olympics
73,2018-02-26,Monday,25,31338.0,292,nan
74,2018-02-27,Tuesday,26,35605.0,292,nan
75,2018-02-28,Wednesday,26,34472.0,292,nan
76,2018-03-01,Thursday,23,33665.0,292,nan
77,2018-03-02,Friday,24,62230.0,221,nan
78,2018-03-03,Saturday,25,120723.0,221,nan
79,2018-03-04,Sunday,25,69736.0,221,nan
80,2018-03-05,Monday,24,24200.0,221,nan
81,2018-03-06,Tuesday,27,26422.0,221,nan
82,2018-03-07,Wednesday,24,27612.0,221,nan
83,2018-03-08,Thursday,27,23172.0,221,nan
84,2018-03-09,Friday,22,66746.0,246,nan
85,2018-03-10,Saturday,20,122200.0,246,nan
86,2018-03-11,Sunday,19,76567.0,246,nan
87,2018-03-12,Monday,20,32531.0,246,nan
88,2018-03-13,Tuesday,20,36184.0,246,nan
89,2018-03-14,Wednesday,20,33224.0,246,nan
90,2018-03-15,Thursday,19,31434.0,246,nan
91,2018-03-16,Friday,24,50038.0,211,nan
92,2018-03-17,Saturday,23,75189.0,211,nan
93,2018-03-18,Sunday,24,49529.0,211,nan
94,2018-03-19,Monday,23,17899.0,211,nan
95,2018-03-20,Tuesday,26,18418.0,211,nan
96,2018-03-21,Wednesday,25,17933.0,211,nan
97,2018-03-22,Thursday,24,20186.0,211,nan
98,2018-03-23,Friday,29,29559.0,150,nan
99,2018-03-24,Saturday,30,44955.0,150,nan
100,2018-03-25,Sunday,31,27506.0,150,nan
101,2018-03-26,Monday,29,14511.0,150,nan
102,2018-03-27,Tuesday,28,16845.0,150,nan
103,2018-03-28,Wednesday,28,14468.0,150,nan
104,2018-03-29,Thursday,28,17250.0,150,nan
105,2018-03-30,Friday,29,27758.0,109,nan
106,2018-03-31,Saturday,27,26916.0,109,nan
107,2018-04-01,Sunday,32,12315.0,109,Easter Sunday
108,2018-04-02,Monday,32,8694.0,109,nan
109,2018-04-03,Tuesday,34,7381.0,109,nan
110,2018-04-04,Wednesday,36,6800.0,109,nan
111,2018-04-05,Thursday,29,10254.0,109,nan
112,2018-04-06,Friday,36,11517.0,61,nan
113,2018-04-07,Saturday,37,14984.0,61,nan
114,2018-04-08,Sunday,39,7043.0,61,nan
115,2018-04-09,Monday,37,1752.0,61,nan
116,2018-04-10,Tuesday,38,2033.0,61,nan
117,2018-04-11,Wednesday,39,1982.0,61,nan
118,2018-04-12,Thursday,40,2418.0,61,nan
119,2018-04-13,Friday,44,1460.0,28,nan
120,2018-04-14,Saturday,44,2716.0,28,nan
121,2018-04-15,Sunday,46,1669.0,28,nan
122,2018-04-16,Monday,41,621.0,28,nan
123,2018-04-17,Tuesday,42,769.0,28,nan
124,2018-04-18,Wednesday,43,543.0,28,nan
125,2018-04-19,Thursday,41,854.0,28,nan
