,days,dow,rank,daily,theaters,special events
0,2016-11-18,Friday,1,29661434.0,4144,nan
1,2016-11-19,Saturday,1,26248042.0,4144,nan
2,2016-11-20,Sunday,1,18493911.0,4144,nan
3,2016-11-21,Monday,1,6758059.0,4144,nan
4,2016-11-22,Tuesday,1,9301677.0,4144,nan
5,2016-11-23,Wednesday,2,10931033.0,4144,nan
6,2016-11-24,Thursday,2,9533397.0,4144,Thanksgiving
7,2016-11-25,Friday,2,18309313.0,4144,nan
8,2016-11-26,Saturday,2,17220401.0,4144,nan
9,2016-11-27,Sunday,2,9555049.0,4144,nan
10,2016-11-28,Monday,2,2162255.0,4144,nan
11,2016-11-29,Tuesday,2,2953186.0,4144,nan
12,2016-11-30,Wednesday,2,1947455.0,4144,nan
13,2016-12-01,Thursday,2,1887191.0,4144,nan
14,2016-12-02,Friday,2,5011148.0,3988,nan
15,2016-12-03,Saturday,2,8105554.0,3988,nan
16,2016-12-04,Sunday,2,5001409.0,3988,nan
17,2016-12-05,Monday,2,1257489.0,3988,nan
18,2016-12-06,Tuesday,2,1805137.0,3988,nan
19,2016-12-07,Wednesday,2,1211051.0,3988,nan
20,2016-12-08,Thursday,2,1171712.0,3988,nan
21,2016-12-09,Friday,3,2830218.0,3626,nan
22,2016-12-10,Saturday,3,4716308.0,3626,nan
23,2016-12-11,Sunday,3,2874725.0,3626,nan
24,2016-12-12,Monday,3,862230.0,3626,nan
25,2016-12-13,Tuesday,3,1203759.0,3626,nan
26,2016-12-14,Wednesday,3,873518.0,3626,nan
27,2016-12-15,Thursday,3,764434.0,3626,nan
28,2016-12-16,Friday,6,1343113.0,3036,nan
29,2016-12-17,Saturday,5,2035823.0,3036,nan
30,2016-12-18,Sunday,5,1692387.0,3036,nan
31,2016-12-19,Monday,4,940678.0,3036,nan
32,2016-12-20,Tuesday,5,1069528.0,3036,nan
33,2016-12-21,Wednesday,8,734502.0,1966,nan
34,2016-12-22,Thursday,8,838125.0,1966,nan
35,2016-12-23,Friday,9,1004030.0,1966,nan
36,2016-12-24,Saturday,11,625736.0,1966,nan
37,2016-12-25,Sunday,12,1288208.0,1966,Christmas Day
38,2016-12-26,Monday,11,1702652.0,1966,nan
39,2016-12-27,Tuesday,10,1443542.0,1966,nan
40,2016-12-28,Wednesday,9,1338895.0,1966,nan
41,2016-12-29,Thursday,10,1306480.0,1966,nan
42,2016-12-30,Friday,9,1428728.0,1842,nan
43,2016-12-31,Saturday,11,1232051.0,1842,New Year's Eve
44,2017-01-01,Sunday,10,1449685.0,1842,New Year's Day
45,2017-01-02,Monday,9,1502481.0,1842,nan
46,2017-01-03,Tuesday,9,718497.0,1842,nan
47,2017-01-04,Wednesday,10,505159.0,1842,nan
48,2017-01-05,Thursday,10,405178.0,1842,nan
49,2017-01-06,Friday,14,550925.0,1188,nan
50,2017-01-07,Saturday,14,821412.0,1188,nan
51,2017-01-08,Sunday,14,551122.0,1188,nan
52,2017-01-09,Monday,13,170684.0,1188,nan
53,2017-01-10,Tuesday,13,244620.0,1188,nan
54,2017-01-11,Wednesday,13,148227.0,1188,nan
55,2017-01-12,Thursday,13,127762.0,1188,nan
56,2017-01-13,Friday,20,230858.0,502,nan
57,2017-01-14,Saturday,20,405883.0,502,nan
58,2017-01-15,Sunday,20,305033.0,502,nan
59,2017-01-16,Monday,20,260128.0,502,MLK Day
60,2017-01-17,Tuesday,20,92240.0,502,nan
61,2017-01-18,Wednesday,21,60407.0,502,nan
62,2017-01-19,Thursday,21,52118.0,502,nan
63,2017-01-20,Friday,24,100371.0,302,nan
64,2017-01-21,Saturday,24,205265.0,302,nan
65,2017-01-22,Sunday,24,124707.0,302,nan
66,2017-01-23,Monday,25,36303.0,302,nan
67,2017-01-24,Tuesday,26,42840.0,302,nan
68,2017-01-25,Wednesday,27,32158.0,302,nan
69,2017-01-26,Thursday,27,33586.0,302,nan
70,2017-01-27,Friday,32,69721.0,231,nan
71,2017-01-28,Saturday,33,134930.0,231,nan
72,2017-01-29,Sunday,32,84459.0,231,nan
73,2017-01-30,Monday,32,22848.0,231,nan
74,2017-01-31,Tuesday,32,25132.0,231,nan
75,2017-02-01,Wednesday,33,19405.0,231,nan
76,2017-02-02,Thursday,33,18802.0,231,nan
77,2017-02-03,Friday,35,47334.0,167,nan
78,2017-02-04,Saturday,33,90382.0,167,nan
79,2017-02-05,Sunday,33,32455.0,167,nan
80,2017-02-06,Monday,39,13031.0,167,nan
81,2017-02-07,Tuesday,36,16209.0,167,nan
82,2017-02-08,Wednesday,37,12156.0,167,nan
83,2017-02-09,Thursday,34,12485.0,167,nan
84,2017-02-10,Friday,25,87545.0,277,nan
85,2017-02-11,Saturday,25,166770.0,277,nan
86,2017-02-12,Sunday,24,96848.0,277,nan
87,2017-02-13,Monday,25,26329.0,277,nan
88,2017-02-14,Tuesday,26,49041.0,277,nan
89,2017-02-15,Wednesday,25,23557.0,277,nan
90,2017-02-16,Thursday,26,25077.0,277,nan
91,2017-02-17,Friday,28,64383.0,235,nan
92,2017-02-18,Saturday,30,117736.0,235,nan
93,2017-02-19,Sunday,27,88156.0,235,nan
94,2017-02-20,Monday,26,69760.0,235,Presidents' Day
95,2017-02-21,Tuesday,30,22717.0,235,nan
96,2017-02-22,Wednesday,29,20141.0,235,nan
97,2017-02-23,Thursday,30,20946.0,235,nan
98,2017-02-24,Friday,28,43743.0,210,nan
99,2017-02-25,Saturday,29,77503.0,210,nan
100,2017-02-26,Sunday,28,47267.0,210,nan
101,2017-02-27,Monday,33,12562.0,210,nan
102,2017-02-28,Tuesday,35,14195.0,210,nan
103,2017-03-01,Wednesday,34,10972.0,210,nan
104,2017-03-02,Thursday,32,13776.0,210,nan
105,2017-03-03,Friday,30,32192.0,192,nan
106,2017-03-04,Saturday,30,60750.0,192,nan
107,2017-03-05,Sunday,27,36105.0,192,nan
108,2017-03-06,Monday,32,9448.0,192,nan
109,2017-03-07,Tuesday,35,9681.0,192,nan
110,2017-03-08,Wednesday,34,8785.0,192,nan
111,2017-03-09,Thursday,34,10003.0,192,nan
112,2017-03-10,Friday,28,27475.0,188,nan
113,2017-03-11,Saturday,28,45875.0,188,nan
114,2017-03-12,Sunday,29,26684.0,188,nan
115,2017-03-13,Monday,32,11207.0,188,nan
116,2017-03-14,Tuesday,31,13449.0,188,nan
117,2017-03-15,Wednesday,31,12911.0,188,nan
118,2017-03-16,Thursday,31,12781.0,188,nan
119,2017-03-17,Friday,29,24008.0,153,nan
120,2017-03-18,Saturday,29,33611.0,153,nan
121,2017-03-19,Sunday,29,22408.0,153,nan
122,2017-03-20,Monday,29,9411.0,153,nan
123,2017-03-21,Tuesday,29,10446.0,153,nan
124,2017-03-22,Wednesday,29,8357.0,153,nan
125,2017-03-23,Thursday,29,8691.0,153,nan
126,2017-03-24,Friday,38,10009.0,88,nan
127,2017-03-25,Saturday,38,14198.0,88,nan
128,2017-03-26,Sunday,38,8577.0,88,nan
129,2017-03-27,Monday,37,4126.0,88,nan
130,2017-03-28,Tuesday,38,4827.0,88,nan
131,2017-03-29,Wednesday,38,4240.0,88,nan
132,2017-03-30,Thursday,36,5725.0,88,nan
