,days,dow,rank,daily,theaters,special events
51,2017-05-07,Sunday,5,1330708.0,2680,nan
52,2017-05-08,Monday,4,336365.0,2680,nan
53,2017-05-09,Tuesday,5,498520.0,2680,nan
54,2017-05-10,Wednesday,4,377150.0,2680,nan
55,2017-05-11,Thursday,3,379765.0,2680,nan
56,2017-05-12,Friday,5,1041175.0,2172,nan
57,2017-05-13,Saturday,6,1911337.0,2172,nan
58,2017-05-14,Sunday,4,1856658.0,2172,nan
59,2017-05-15,Monday,5,300754.0,2172,nan
60,2017-05-16,Tuesday,5,383537.0,2172,nan
61,2017-05-17,Wednesday,5,283117.0,2172,nan
62,2017-05-18,Thursday,5,271307.0,2172,nan
63,2017-05-19,Friday,8,659284.0,1792,nan
64,2017-05-20,Saturday,9,1137124.0,1792,nan
65,2017-05-21,Sunday,9,749171.0,1792,nan
66,2017-05-22,Monday,9,301111.0,1792,nan
67,2017-05-23,Tuesday,9,301728.0,1792,nan
68,2017-05-24,Wednesday,8,240506.0,1792,nan
69,2017-05-25,Thursday,9,232462.0,1792,nan
70,2017-05-26,Friday,11,359802.0,1076,nan
71,2017-05-27,Saturday,11,566732.0,1076,nan
72,2017-05-28,Sunday,11,536772.0,1076,nan
73,2017-05-29,Monday,10,550442.0,1076,Memorial Day
74,2017-05-30,Tuesday,10,181040.0,1076,nan
75,2017-05-31,Wednesday,10,157247.0,1076,nan
76,2017-06-01,Thursday,11,126001.0,1076,nan
77,2017-06-02,Friday,13,172612.0,527,nan
78,2017-06-03,Saturday,11,273418.0,527,nan
79,2017-06-04,Sunday,12,212026.0,527,nan
80,2017-06-05,Monday,11,96789.0,527,nan
81,2017-06-06,Tuesday,13,99622.0,527,nan
82,2017-06-07,Wednesday,12,81438.0,527,nan
83,2017-06-08,Thursday,13,76070.0,527,nan
84,2017-06-09,Friday,17,111979.0,316,nan
85,2017-06-10,Saturday,17,159336.0,316,nan
86,2017-06-11,Sunday,15,106583.0,316,nan
87,2017-06-12,Monday,18,48385.0,316,nan
88,2017-06-13,Tuesday,16,66701.0,316,nan
89,2017-06-14,Wednesday,16,54515.0,316,nan
90,2017-06-15,Thursday,14,55069.0,316,nan
91,2017-06-16,Friday,20,80678.0,242,nan
92,2017-06-17,Saturday,20,123953.0,242,nan
93,2017-06-18,Sunday,20,71161.0,242,nan
94,2017-06-19,Monday,19,34702.0,242,nan
95,2017-06-20,Tuesday,19,45130.0,242,nan
96,2017-06-21,Wednesday,20,40606.0,191,nan
97,2017-06-22,Thursday,20,47185.0,191,nan
98,2017-06-23,Friday,24,45828.0,191,nan
99,2017-06-24,Saturday,24,59581.0,191,nan
100,2017-06-25,Sunday,24,43224.0,191,nan
101,2017-06-26,Monday,23,23437.0,191,nan
102,2017-06-27,Tuesday,23,26982.0,191,nan
103,2017-06-28,Wednesday,21,24469.0,191,nan
104,2017-06-29,Thursday,23,22592.0,191,nan
105,2017-06-30,Friday,26,23348.0,156,nan
106,2017-07-01,Saturday,27,28495.0,156,nan
107,2017-07-02,Sunday,28,25650.0,156,nan
108,2017-07-03,Monday,27,18423.0,156,nan
109,2017-07-04,Tuesday,27,17580.0,156,Independence Day
110,2017-07-05,Wednesday,27,13215.0,156,nan
111,2017-07-06,Thursday,27,16179.0,156,nan
112,2017-07-07,Friday,30,14529.0,110,nan
113,2017-07-08,Saturday,30,19053.0,110,nan
114,2017-07-09,Sunday,30,15870.0,110,nan
115,2017-07-10,Monday,30,7550.0,110,nan
116,2017-07-11,Tuesday,27,12454.0,110,nan
117,2017-07-12,Wednesday,30,8589.0,110,nan
118,2017-07-13,Thursday,28,10688.0,110,nan
