,days,dow,rank,daily,theaters,special events
49,2019-11-22,Friday,10,767979.0,1410,nan
50,2019-11-23,Saturday,10,1202017.0,1410,nan
51,2019-11-24,Sunday,10,776033.0,1410,nan
52,2019-11-25,Monday,11,365138.0,1410,nan
53,2019-11-26,Tuesday,11,478542.0,1410,nan
54,2019-11-27,Wednesday,9,471316.0,1198,nan
55,2019-11-28,Thursday,9,400309.0,1198,Thanksgiving
56,2019-11-29,Friday,9,770928.0,1146,nan
57,2019-11-30,Saturday,10,808309.0,1146,nan
58,2019-12-01,Sunday,10,371241.0,1146,nan
59,2019-12-02,Monday,12,131115.0,1146,nan
60,2019-12-03,Tuesday,12,170807.0,1146,nan
61,2019-12-04,Wednesday,11,139291.0,1146,nan
62,2019-12-05,Thursday,11,136785.0,1146,nan
63,2019-12-06,Friday,11,290359.0,956,nan
64,2019-12-07,Saturday,10,456114.0,956,nan
65,2019-12-08,Sunday,12,264718.0,956,nan
66,2019-12-09,Monday,11,111632.0,956,nan
67,2019-12-10,Tuesday,13,149134.0,956,nan
68,2019-12-11,Wednesday,11,120326.0,956,nan
69,2019-12-12,Thursday,13,76468.0,956,nan
70,2019-12-13,Friday,18,134815.0,553,nan
71,2019-12-14,Saturday,14,206212.0,553,nan
72,2019-12-15,Sunday,17,131314.0,553,nan
73,2019-12-16,Monday,14,68614.0,553,nan
74,2019-12-17,Tuesday,15,93251.0,553,nan
75,2019-12-18,Wednesday,16,70281.0,553,nan
76,2019-12-19,Thursday,18,38607.0,553,nan
77,2019-12-20,Friday,21,38581.0,201,nan
78,2019-12-21,Saturday,21,53758.0,201,nan
79,2019-12-22,Sunday,21,48853.0,201,nan
80,2019-12-23,Monday,22,39342.0,201,nan
81,2019-12-24,Tuesday,22,25144.0,201,nan
82,2019-12-25,Wednesday,28,31283.0,120,Christmas Day
83,2019-12-26,Thursday,28,29501.0,120,nan
84,2019-12-27,Friday,26,42118.0,120,nan
85,2019-12-28,Saturday,26,47072.0,120,nan
86,2019-12-29,Sunday,24,43120.0,120,nan
87,2019-12-30,Monday,25,35265.0,120,nan
88,2019-12-31,Tuesday,25,25006.0,120,New Year's Eve
89,2020-01-01,Wednesday,25,46954.0,120,New Year's Day
90,2020-01-02,Thursday,23,37505.0,120,nan
91,2020-01-03,Friday,26,44198.0,111,nan
92,2020-01-04,Saturday,27,52064.0,111,nan
93,2020-01-05,Sunday,28,32222.0,111,nan
94,2020-01-06,Monday,24,16308.0,111,nan
95,2020-01-07,Tuesday,24,19827.0,111,nan
96,2020-01-08,Wednesday,24,13721.0,111,nan
97,2020-01-09,Thursday,24,11211.0,111,nan
98,2020-01-10,Friday,29,18238.0,85,nan
99,2020-01-11,Saturday,29,25344.0,85,nan
100,2020-01-12,Sunday,28,15751.0,85,nan
101,2020-01-13,Monday,23,9648.0,85,nan
102,2020-01-14,Tuesday,26,11871.0,85,nan
103,2020-01-15,Wednesday,28,10611.0,85,nan
104,2020-01-16,Thursday,28,9217.0,85,nan
105,2020-01-17,Friday,20,93622.0,85,nan
106,2020-01-18,Saturday,20,148265.0,85,nan
107,2020-01-19,Sunday,21,106161.0,85,nan
108,2020-01-20,Monday,22,81264.0,85,MLK Day
109,2020-01-21,Tuesday,21,52128.0,85,nan
110,2020-01-22,Wednesday,23,40113.0,85,nan
111,2020-01-23,Thursday,23,32707.0,85,nan
112,2020-01-24,Friday,26,28762.0,348,nan
113,2020-01-25,Saturday,25,52809.0,348,nan
114,2020-01-26,Sunday,26,31711.0,348,nan
115,2020-01-27,Monday,24,15727.0,348,nan
116,2020-01-28,Tuesday,27,15004.0,348,nan
117,2020-01-29,Wednesday,26,14582.0,348,nan
118,2020-01-30,Thursday,26,13207.0,348,nan
119,2020-01-31,Friday,27,34571.0,743,nan
120,2020-02-01,Saturday,25,65432.0,743,nan
121,2020-02-02,Sunday,24,29436.0,743,nan
122,2020-02-03,Monday,24,24328.0,743,nan
123,2020-02-04,Tuesday,28,12734.0,743,nan
124,2020-02-05,Wednesday,24,29407.0,743,nan
125,2020-02-06,Thursday,26,15436.0,743,nan
126,2020-02-07,Friday,23,37168.0,501,nan
127,2020-02-08,Saturday,27,52513.0,501,nan
128,2020-02-09,Sunday,27,32846.0,501,nan
129,2020-02-10,Monday,27,10648.0,501,nan
130,2020-02-11,Tuesday,28,12026.0,501,nan
131,2020-02-12,Wednesday,28,11453.0,501,nan
132,2020-02-13,Thursday,26,10512.0,501,nan
133,2020-02-14,Friday,32,27981.0,165,nan
134,2020-02-15,Saturday,31,28564.0,165,nan
135,2020-02-16,Sunday,32,19008.0,165,nan
136,2020-02-17,Monday,31,11011.0,165,Presidents' Day
137,2020-02-18,Tuesday,35,6407.0,165,nan
138,2020-02-19,Wednesday,33,5604.0,165,nan
139,2020-02-20,Thursday,34,4811.0,165,nan
140,2020-02-21,Friday,39,10536.0,165,nan
141,2020-02-22,Saturday,36,18013.0,165,nan
142,2020-02-23,Sunday,36,11423.0,165,nan
143,2020-02-24,Monday,37,3824.0,165,nan
144,2020-02-25,Tuesday,32,9686.0,165,nan
145,2020-02-26,Wednesday,37,4372.0,165,nan
146,2020-02-27,Thursday,38,3954.0,165,nan
147,2020-02-28,Friday,42,5974.0,72,nan
148,2020-02-29,Saturday,41,11082.0,72,nan
149,2020-03-01,Sunday,40,6948.0,72,nan
150,2020-03-02,Monday,40,2363.0,72,nan
151,2020-03-03,Tuesday,40,2613.0,72,nan
152,2020-03-04,Wednesday,40,2157.0,72,nan
153,2020-03-05,Thursday,40,3207.0,72,nan
