,days,dow,rank,daily,theaters,special events
83,2018-01-25,Thursday,28,19398.0,184,nan
84,2018-01-26,Friday,29,45863.0,150,nan
85,2018-01-27,Saturday,29,85199.0,150,nan
86,2018-01-28,Sunday,28,50767.0,150,nan
87,2018-01-29,Monday,30,13645.0,150,nan
88,2018-01-30,Tuesday,30,14421.0,150,nan
89,2018-01-31,Wednesday,32,13085.0,150,nan
90,2018-02-01,Thursday,30,15284.0,150,nan
91,2018-02-02,Friday,28,66416.0,204,nan
92,2018-02-03,Saturday,27,129013.0,204,nan
93,2018-02-04,Sunday,28,49521.0,204,nan
94,2018-02-05,Monday,25,23404.0,204,nan
95,2018-02-06,Tuesday,26,25395.0,204,nan
96,2018-02-07,Wednesday,25,22620.0,204,nan
97,2018-02-08,Thursday,25,23583.0,204,nan
98,2018-02-09,Friday,32,50174.0,173,PyeongChang Olympics
99,2018-02-10,Saturday,33,105374.0,173,PyeongChang Olympics
100,2018-02-11,Sunday,32,69523.0,173,PyeongChang Olympics
101,2018-02-12,Monday,32,18288.0,173,PyeongChang Olympics
102,2018-02-13,Tuesday,31,18390.0,173,PyeongChang Olympics
103,2018-02-14,Wednesday,32,27444.0,173,PyeongChang Olympics
104,2018-02-15,Thursday,29,17706.0,173,PyeongChang Olympics
105,2018-02-16,Friday,32,47125.0,149,PyeongChang Olympics
106,2018-02-17,Saturday,30,84659.0,149,PyeongChang Olympics
107,2018-02-18,Sunday,33,63913.0,149,PyeongChang Olympics
108,2018-02-19,Monday,34,38914.0,149,Presidents' Day-PyeongChang Olympics
109,2018-02-20,Tuesday,33,14928.0,149,PyeongChang Olympics
110,2018-02-21,Wednesday,34,12837.0,149,PyeongChang Olympics
111,2018-02-22,Thursday,34,14502.0,149,PyeongChang Olympics
112,2018-02-23,Friday,32,33754.0,131,PyeongChang Olympics
113,2018-02-24,Saturday,35,65797.0,131,PyeongChang Olympics
114,2018-02-25,Sunday,33,37815.0,131,PyeongChang Olympics
115,2018-02-26,Monday,35,9094.0,131,nan
116,2018-02-27,Tuesday,39,8386.0,131,nan
117,2018-02-28,Wednesday,40,7744.0,131,nan
118,2018-03-01,Thursday,35,9653.0,131,nan
119,2018-03-02,Friday,32,32485.0,110,nan
120,2018-03-03,Saturday,33,60112.0,110,nan
121,2018-03-04,Sunday,35,25977.0,110,nan
122,2018-03-05,Monday,37,6510.0,110,nan
123,2018-03-06,Tuesday,39,6578.0,110,nan
124,2018-03-07,Wednesday,38,6870.0,110,nan
125,2018-03-08,Thursday,37,7326.0,110,nan
126,2018-03-09,Friday,41,10006.0,70,nan
127,2018-03-10,Saturday,40,18645.0,70,nan
128,2018-03-11,Sunday,41,13213.0,70,nan
129,2018-03-12,Monday,41,5334.0,70,nan
130,2018-03-13,Tuesday,41,6502.0,70,nan
131,2018-03-14,Wednesday,41,5751.0,70,nan
132,2018-03-15,Thursday,39,5735.0,70,nan
