,days,dow,rank,daily,theaters,special events
0,2020-02-21,Friday,1,8049028.0,3752,nan
1,2020-02-22,Saturday,2,10126296.0,3752,nan
2,2020-02-23,Sunday,2,6616300.0,3752,nan
3,2020-02-24,Monday,1,1707315.0,3752,nan
4,2020-02-25,Tuesday,1,3224918.0,3752,nan
5,2020-02-26,Wednesday,2,1602471.0,3752,nan
6,2020-02-27,Thursday,1,1477710.0,3752,nan
7,2020-02-28,Friday,3,3427997.0,3865,nan
8,2020-02-29,Saturday,3,6102957.0,3865,nan
9,2020-03-01,Sunday,3,3831869.0,3865,nan
10,2020-03-02,Monday,3,875177.0,3865,nan
11,2020-03-03,Tuesday,2,1708113.0,3865,nan
12,2020-03-04,Wednesday,3,886882.0,3865,nan
13,2020-03-05,Thursday,2,846705.0,3865,nan
14,2020-03-06,Friday,4,1851154.0,3914,nan
15,2020-03-07,Saturday,5,3148405.0,3914,nan
16,2020-03-08,Sunday,5,1762846.0,3914,nan
17,2020-03-09,Monday,5,560665.0,3914,nan
18,2020-03-10,Tuesday,5,972365.0,3914,nan
19,2020-03-11,Wednesday,5,590399.0,3914,nan
20,2020-03-12,Thursday,4,496339.0,3914,COVID-19 Pandemic
21,2020-03-13,Friday,8,685637.0,3201,COVID-19 Pandemic
22,2020-03-14,Saturday,8,993881.0,3201,COVID-19 Pandemic
23,2020-03-15,Sunday,8,547202.0,3201,COVID-19 Pandemic
24,2020-03-16,Monday,7,148918.0,3201,COVID-19 Pandemic
25,2020-03-17,Tuesday,7,68899.0,3201,COVID-19 Pandemic
26,2020-03-18,Wednesday,6,17263.0,3201,COVID-19 Pandemic
27,2020-03-19,Thursday,5,14657.0,3201,COVID-19 Pandemic
