,days,dow,rank,daily,theaters,special events
0,2016-04-15,Friday,1,32013316.0,4028,nan
1,2016-04-16,Saturday,1,40811977.0,4028,nan
2,2016-04-17,Sunday,1,30436171.0,4028,nan
3,2016-04-18,Monday,1,7023511.0,4028,nan
4,2016-04-19,Tuesday,1,8958687.0,4028,nan
5,2016-04-20,Wednesday,1,5850752.0,4028,nan
6,2016-04-21,Thursday,1,5580012.0,4028,nan
7,2016-04-22,Friday,1,16452479.0,4028,nan
8,2016-04-23,Saturday,1,26716782.0,4028,nan
9,2016-04-24,Sunday,1,18369560.0,4028,nan
10,2016-04-25,Monday,1,4145387.0,4028,nan
11,2016-04-26,Tuesday,1,5860170.0,4028,nan
12,2016-04-27,Wednesday,1,3696979.0,4028,nan
13,2016-04-28,Thursday,1,3741017.0,4028,nan
14,2016-04-29,Friday,1,10276873.0,4041,nan
15,2016-04-30,Saturday,1,19618425.0,4041,nan
16,2016-05-01,Sunday,1,13819408.0,4041,nan
17,2016-05-02,Monday,1,2403303.0,4041,nan
18,2016-05-03,Tuesday,1,3223963.0,4041,nan
19,2016-05-04,Wednesday,1,2334906.0,4041,nan
20,2016-05-05,Thursday,1,1778587.0,4041,nan
21,2016-05-06,Friday,2,5592379.0,4144,nan
22,2016-05-07,Saturday,2,9577938.0,4144,nan
23,2016-05-08,Sunday,2,9318119.0,4144,nan
24,2016-05-09,Monday,2,1523436.0,4144,nan
25,2016-05-10,Tuesday,2,2054200.0,4144,nan
26,2016-05-11,Wednesday,2,1417945.0,4144,nan
27,2016-05-12,Thursday,2,1399828.0,4144,nan
28,2016-05-13,Friday,3,4092150.0,3970,nan
29,2016-05-14,Saturday,2,7769225.0,3970,nan
30,2016-05-15,Sunday,2,5254333.0,3970,nan
31,2016-05-16,Monday,2,1246523.0,3970,nan
32,2016-05-17,Tuesday,3,1727146.0,3970,nan
33,2016-05-18,Wednesday,2,1204131.0,3970,nan
34,2016-05-19,Thursday,2,1190947.0,3970,nan
35,2016-05-20,Friday,5,2752352.0,3460,nan
36,2016-05-21,Saturday,4,4916052.0,3460,nan
37,2016-05-22,Sunday,4,3275946.0,3460,nan
38,2016-05-23,Monday,4,1157935.0,3460,nan
