,days,dow,rank,daily,theaters,special events
65,2018-08-26,Sunday,19,203845.0,608,nan
66,2018-08-27,Monday,18,70475.0,608,nan
67,2018-08-28,Tuesday,19,88225.0,608,nan
68,2018-08-29,Wednesday,20,61065.0,608,nan
69,2018-08-30,Thursday,20,55070.0,608,nan
70,2018-08-31,Friday,17,326280.0,1556,nan
71,2018-09-01,Saturday,16,593465.0,1556,nan
72,2018-09-02,Sunday,16,612145.0,1556,nan
73,2018-09-03,Monday,18,393440.0,1556,Labor Day
74,2018-09-04,Tuesday,19,107540.0,1556,nan
75,2018-09-05,Wednesday,19,74510.0,1556,nan
76,2018-09-06,Thursday,22,47335.0,1556,nan
77,2018-09-07,Friday,23,97320.0,579,nan
78,2018-09-08,Saturday,23,216845.0,579,nan
79,2018-09-09,Sunday,24,119015.0,579,nan
80,2018-09-10,Monday,24,30800.0,579,nan
81,2018-09-11,Tuesday,23,43100.0,579,nan
82,2018-09-12,Wednesday,24,29015.0,579,nan
83,2018-09-13,Thursday,25,24130.0,579,nan
84,2018-09-14,Friday,22,76215.0,320,nan
85,2018-09-15,Saturday,24,135690.0,320,nan
86,2018-09-16,Sunday,22,80255.0,320,nan
87,2018-09-17,Monday,24,19870.0,320,nan
88,2018-09-18,Tuesday,25,27020.0,320,nan
89,2018-09-19,Wednesday,25,20455.0,320,nan
90,2018-09-20,Thursday,24,17030.0,320,nan
91,2018-09-21,Friday,25,47880.0,229,nan
92,2018-09-22,Saturday,24,95160.0,229,nan
93,2018-09-23,Sunday,25,52005.0,229,nan
94,2018-09-24,Monday,27,12130.0,229,nan
95,2018-09-25,Tuesday,27,15750.0,229,nan
96,2018-09-26,Wednesday,29,11985.0,229,nan
97,2018-09-27,Thursday,28,10620.0,229,nan
98,2018-09-28,Friday,35,28520.0,162,nan
99,2018-09-29,Saturday,33,55350.0,162,nan
100,2018-09-30,Sunday,32,30635.0,162,nan
101,2018-10-01,Monday,38,7030.0,162,nan
102,2018-10-02,Tuesday,39,8535.0,162,nan
103,2018-10-03,Wednesday,40,7750.0,162,nan
104,2018-10-04,Thursday,36,9380.0,162,nan
