,days,dow,rank,daily,theaters,special events
0,2018-02-16,Friday,1,75941146.0,4020,PyeongChang Olympics
1,2018-02-17,Saturday,1,65995366.0,4020,PyeongChang Olympics
2,2018-02-18,Sunday,1,60067439.0,4020,PyeongChang Olympics
3,2018-02-19,Monday,1,40151729.0,4020,Presidents' Day-PyeongChang Olympics
4,2018-02-20,Tuesday,1,20857361.0,4020,PyeongChang Olympics
5,2018-02-21,Wednesday,1,14688057.0,4020,PyeongChang Olympics
6,2018-02-22,Thursday,1,14253324.0,4020,PyeongChang Olympics
7,2018-02-23,Friday,1,28789877.0,4020,PyeongChang Olympics
8,2018-02-24,Saturday,1,47553478.0,4020,PyeongChang Olympics
9,2018-02-25,Sunday,1,35315480.0,4020,PyeongChang Olympics
10,2018-02-26,Monday,1,8098481.0,4020,nan
11,2018-02-27,Tuesday,1,10204038.0,4020,nan
12,2018-02-28,Wednesday,1,6876570.0,4020,nan
13,2018-03-01,Thursday,1,6607691.0,4020,nan
14,2018-03-02,Friday,1,16257536.0,4084,nan
15,2018-03-03,Saturday,1,30052665.0,4084,nan
16,2018-03-04,Sunday,1,19996734.0,4084,nan
17,2018-03-05,Monday,1,4720738.0,4084,nan
18,2018-03-06,Tuesday,1,6258583.0,4084,nan
19,2018-03-07,Wednesday,1,3941783.0,4084,nan
20,2018-03-08,Thursday,1,4251525.0,4084,nan
21,2018-03-09,Friday,2,10018784.0,3942,nan
22,2018-03-10,Saturday,1,18352112.0,3942,nan
23,2018-03-11,Sunday,1,12446683.0,3942,nan
24,2018-03-12,Monday,1,4035653.0,3942,nan
25,2018-03-13,Tuesday,1,5167907.0,3942,nan
26,2018-03-14,Wednesday,1,3843374.0,3942,nan
27,2018-03-15,Thursday,1,3632414.0,3942,nan
28,2018-03-16,Friday,2,7482380.0,3834,nan
29,2018-03-17,Saturday,1,11558877.0,3834,nan
30,2018-03-18,Sunday,1,7609433.0,3834,nan
31,2018-03-19,Monday,1,2188463.0,3834,nan
32,2018-03-20,Tuesday,1,2834515.0,3834,nan
33,2018-03-21,Wednesday,1,2052932.0,3834,nan
34,2018-03-22,Thursday,1,2155108.0,3834,nan
35,2018-03-23,Friday,2,4415270.0,3370,nan
36,2018-03-24,Saturday,2,7643962.0,3370,nan
37,2018-03-25,Sunday,2,5040386.0,3370,nan
38,2018-03-26,Monday,2,1819598.0,3370,nan
39,2018-03-27,Tuesday,2,2456628.0,3370,nan
40,2018-03-28,Wednesday,1,1742732.0,3370,nan
41,2018-03-29,Thursday,2,2059822.0,3370,nan
42,2018-03-30,Friday,3,4090617.0,2988,nan
43,2018-03-31,Saturday,3,4300222.0,2988,nan
44,2018-04-01,Sunday,3,3096076.0,2988,Easter Sunday
45,2018-04-02,Monday,3,1635447.0,2988,nan
46,2018-04-03,Tuesday,3,1667090.0,2988,nan
47,2018-04-04,Wednesday,2,1397293.0,2988,nan
48,2018-04-05,Thursday,2,1302361.0,2988,nan
49,2018-04-06,Friday,5,2348902.0,2747,nan
50,2018-04-07,Saturday,4,3929037.0,2747,nan
51,2018-04-08,Sunday,4,2427029.0,2747,nan
52,2018-04-09,Monday,4,641593.0,2747,nan
53,2018-04-10,Tuesday,4,923753.0,2747,nan
54,2018-04-11,Wednesday,4,632898.0,2747,nan
55,2018-04-12,Thursday,4,626570.0,2747,nan
56,2018-04-13,Friday,7,1449293.0,2180,nan
57,2018-04-14,Saturday,6,2505569.0,2180,nan
58,2018-04-15,Sunday,6,1823034.0,2180,nan
59,2018-04-16,Monday,7,535137.0,2180,nan
60,2018-04-17,Tuesday,6,613868.0,2180,nan
61,2018-04-18,Wednesday,6,505165.0,2180,nan
62,2018-04-19,Thursday,6,554521.0,2180,nan
63,2018-04-20,Friday,10,1225404.0,1930,nan
64,2018-04-21,Saturday,8,2229298.0,1930,nan
65,2018-04-22,Sunday,8,1477925.0,1930,nan
66,2018-04-23,Monday,8,459094.0,1930,nan
67,2018-04-24,Tuesday,7,661084.0,1930,nan
68,2018-04-25,Wednesday,5,609661.0,1930,nan
69,2018-04-26,Thursday,5,523914.0,1930,nan
70,2018-04-27,Friday,5,1369846.0,1650,nan
71,2018-04-28,Saturday,5,2110787.0,1650,nan
72,2018-04-29,Sunday,5,1255795.0,1650,nan
73,2018-04-30,Monday,5,431177.0,1650,nan
74,2018-05-01,Tuesday,5,479309.0,1650,nan
75,2018-05-02,Wednesday,5,350729.0,1650,nan
76,2018-05-03,Thursday,6,354483.0,1650,nan
77,2018-05-04,Friday,7,927743.0,1641,nan
78,2018-05-05,Saturday,6,1512050.0,1641,nan
79,2018-05-06,Sunday,7,815184.0,1641,nan
80,2018-05-07,Monday,7,241681.0,1641,nan
81,2018-05-08,Tuesday,7,311374.0,1641,nan
82,2018-05-09,Wednesday,7,232496.0,1641,nan
83,2018-05-10,Thursday,7,233468.0,1641,nan
84,2018-05-11,Friday,9,556249.0,1370,nan
85,2018-05-12,Saturday,8,900185.0,1370,nan
86,2018-05-13,Sunday,9,620773.0,1370,nan
87,2018-05-14,Monday,9,162347.0,1370,nan
88,2018-05-15,Tuesday,9,198067.0,1370,nan
89,2018-05-16,Wednesday,9,160829.0,1370,nan
90,2018-05-17,Thursday,10,108724.0,1370,nan
91,2018-05-18,Friday,13,226955.0,935,nan
92,2018-05-19,Saturday,13,391144.0,935,nan
