,days,dow,rank,daily,theaters,special events
0,2018-12-15,Saturday,5,2900000.0,1225,nan
1,2018-12-19,Wednesday,3,1800000.0,200,nan
2,2018-12-21,Friday,1,27733155.0,4125,nan
3,2018-12-22,Saturday,1,21346634.0,4125,nan
4,2018-12-23,Sunday,1,18793733.0,4125,nan
5,2018-12-24,Monday,1,10851928.0,4125,nan
6,2018-12-25,Tuesday,1,21982419.0,4125,Christmas Day
7,2018-12-26,Wednesday,1,16903518.0,4125,nan
8,2018-12-27,Thursday,1,14622228.0,4125,nan
9,2018-12-28,Friday,1,17041113.0,4125,nan
10,2018-12-29,Saturday,1,18632907.0,4125,nan
11,2018-12-30,Sunday,1,16440551.0,4125,nan
12,2018-12-31,Monday,1,10011638.0,4125,New Year's Eve
13,2019-01-01,Tuesday,1,16377779.0,4125,New Year's Day
14,2019-01-02,Wednesday,1,7379476.0,4125,nan
15,2019-01-03,Thursday,1,6203801.0,4125,nan
16,2019-01-04,Friday,1,9388082.0,4184,nan
17,2019-01-05,Saturday,1,13053690.0,4184,nan
18,2019-01-06,Sunday,1,8561508.0,4184,nan
19,2019-01-07,Monday,1,2583295.0,4184,nan
20,2019-01-08,Tuesday,1,3852619.0,4184,nan
21,2019-01-09,Wednesday,1,2134441.0,4184,nan
22,2019-01-10,Thursday,1,2002266.0,4184,nan
23,2019-01-11,Friday,2,4556191.0,3863,nan
24,2019-01-12,Saturday,2,7747528.0,3863,nan
25,2019-01-13,Sunday,2,5047415.0,3863,nan
26,2019-01-14,Monday,2,1421575.0,3863,nan
27,2019-01-15,Tuesday,2,2268757.0,3863,nan
28,2019-01-16,Wednesday,3,1277372.0,3863,nan
29,2019-01-17,Thursday,3,1091229.0,3863,nan
30,2019-01-18,Friday,3,2533388.0,3475,nan
31,2019-01-19,Saturday,4,4441834.0,3475,nan
32,2019-01-20,Sunday,3,3200845.0,3475,nan
33,2019-01-21,Monday,6,2569092.0,3475,MLK Day
34,2019-01-22,Tuesday,4,1101903.0,3475,nan
35,2019-01-23,Wednesday,4,662552.0,3475,nan
36,2019-01-24,Thursday,4,687612.0,3475,nan
37,2019-01-25,Friday,3,1710559.0,3134,nan
38,2019-01-26,Saturday,3,3424398.0,3134,nan
39,2019-01-27,Sunday,3,2130166.0,3134,nan
40,2019-01-28,Monday,4,481467.0,3134,nan
41,2019-01-29,Tuesday,4,744573.0,3134,nan
42,2019-01-30,Wednesday,4,495595.0,3134,nan
43,2019-01-31,Thursday,4,551408.0,3134,nan
44,2019-02-01,Friday,4,1272562.0,2926,nan
45,2019-02-02,Saturday,4,2596347.0,2926,nan
46,2019-02-03,Sunday,4,1011229.0,2926,nan
47,2019-02-04,Monday,5,377778.0,2926,nan
48,2019-02-05,Tuesday,5,585973.0,2926,nan
49,2019-02-06,Wednesday,5,356515.0,2926,nan
50,2019-02-07,Thursday,6,304398.0,2926,nan
51,2019-02-08,Friday,8,743380.0,2202,nan
52,2019-02-09,Saturday,8,1555455.0,2202,nan
53,2019-02-10,Sunday,9,902818.0,2202,nan
54,2019-02-11,Monday,8,240960.0,2202,nan
55,2019-02-12,Tuesday,9,306567.0,2202,nan
56,2019-02-13,Wednesday,11,157544.0,2202,nan
57,2019-02-14,Thursday,11,332336.0,2202,nan
58,2019-02-15,Friday,12,422226.0,1264,nan
59,2019-02-16,Saturday,12,816792.0,1264,nan
60,2019-02-17,Sunday,12,611514.0,1264,nan
61,2019-02-18,Monday,13,413580.0,1264,Presidents' Day
62,2019-02-19,Tuesday,14,187137.0,1264,nan
63,2019-02-20,Wednesday,14,126004.0,1264,nan
64,2019-02-21,Thursday,13,112192.0,1264,nan
65,2019-02-22,Friday,17,190298.0,741,nan
66,2019-02-23,Saturday,17,363114.0,741,nan
67,2019-02-24,Sunday,17,206303.0,741,nan
68,2019-02-25,Monday,19,55494.0,741,nan
69,2019-02-26,Tuesday,18,85346.0,741,nan
70,2019-02-27,Wednesday,16,64531.0,741,nan
71,2019-02-28,Thursday,18,59446.0,741,nan
72,2019-03-01,Friday,22,111207.0,434,nan
73,2019-03-02,Saturday,20,220849.0,434,nan
74,2019-03-03,Sunday,23,126150.0,434,nan
75,2019-03-04,Monday,21,41863.0,434,nan
76,2019-03-05,Tuesday,22,61402.0,434,nan
77,2019-03-06,Wednesday,23,42701.0,434,nan
