,days,dow,rank,daily,theaters,special events
0,2018-05-18,Friday,1,53034421.0,4349,nan
1,2018-05-19,Saturday,1,40474865.0,4349,nan
2,2018-05-20,Sunday,1,31997867.0,4349,nan
3,2018-05-21,Monday,1,12007149.0,4349,nan
4,2018-05-22,Tuesday,1,12401246.0,4349,nan
5,2018-05-23,Wednesday,1,8031712.0,4349,nan
6,2018-05-24,Thursday,1,6760092.0,4349,nan
7,2018-05-25,Friday,2,12099375.0,4349,nan
8,2018-05-26,Saturday,2,15954039.0,4349,nan
9,2018-05-27,Sunday,2,15409629.0,4349,nan
10,2018-05-28,Monday,2,10367286.0,4349,Memorial Day
11,2018-05-29,Tuesday,2,5346203.0,4349,nan
12,2018-05-30,Wednesday,2,3866312.0,4349,nan
13,2018-05-31,Thursday,2,3577242.0,4349,nan
14,2018-06-01,Friday,2,6696723.0,4161,nan
15,2018-06-02,Saturday,2,9692214.0,4161,nan
16,2018-06-03,Sunday,2,6789660.0,4161,nan
17,2018-06-04,Monday,2,2646473.0,4161,nan
18,2018-06-05,Tuesday,2,3407258.0,4161,nan
19,2018-06-06,Wednesday,2,2269181.0,4161,nan
20,2018-06-07,Thursday,2,2186594.0,4161,nan
21,2018-06-08,Friday,4,3810006.0,3823,nan
22,2018-06-09,Saturday,3,5900670.0,3823,nan
23,2018-06-10,Sunday,3,4437841.0,3823,nan
24,2018-06-11,Monday,3,1705700.0,3823,nan
25,2018-06-12,Tuesday,3,2071217.0,3823,nan
26,2018-06-13,Wednesday,3,1604307.0,3670,nan
27,2018-06-14,Thursday,4,1335526.0,3670,World Cup (Russia)
28,2018-06-15,Friday,5,2333570.0,3212,World Cup (Russia)
29,2018-06-16,Saturday,5,3288230.0,3212,World Cup (Russia)
30,2018-06-17,Sunday,5,3059701.0,3212,World Cup (Russia)
31,2018-06-18,Monday,4,1101022.0,3212,World Cup (Russia)
32,2018-06-19,Tuesday,4,1337559.0,3212,World Cup (Russia)
33,2018-06-20,Wednesday,5,1032658.0,3212,World Cup (Russia)
34,2018-06-21,Thursday,5,866773.0,3212,World Cup (Russia)
35,2018-06-22,Friday,5,1500179.0,2420,World Cup (Russia)
36,2018-06-23,Saturday,5,2202873.0,2420,World Cup (Russia)
