,days,dow,rank,daily,theaters,special events
0,2018-11-02,Friday,1,18811564.0,4000,nan
1,2018-11-03,Saturday,1,18869750.0,4000,nan
2,2018-11-04,Sunday,1,13379805.0,4000,nan
3,2018-11-05,Monday,1,4385123.0,4000,nan
4,2018-11-06,Tuesday,1,6248841.0,4000,nan
5,2018-11-07,Wednesday,1,3938110.0,4000,nan
6,2018-11-08,Thursday,1,3527355.0,4000,nan
7,2018-11-09,Friday,2,8441079.0,4000,nan
8,2018-11-10,Saturday,2,13101575.0,4000,nan
9,2018-11-11,Sunday,2,9658914.0,4000,nan
10,2018-11-12,Monday,2,4420001.0,4000,nan
11,2018-11-13,Tuesday,2,3358835.0,4000,nan
12,2018-11-14,Wednesday,2,2240590.0,4000,nan
13,2018-11-15,Thursday,2,1804317.0,4000,nan
14,2018-11-16,Friday,4,4299489.0,3810,nan
15,2018-11-17,Saturday,3,6823938.0,3810,nan
16,2018-11-18,Sunday,3,4919538.0,3810,nan
17,2018-11-19,Monday,3,1915489.0,3810,nan
18,2018-11-20,Tuesday,3,2494940.0,3810,nan
19,2018-11-21,Wednesday,6,2888883.0,3076,nan
20,2018-11-22,Thursday,5,2628814.0,3076,Thanksgiving
21,2018-11-23,Friday,5,5221513.0,2927,nan
22,2018-11-24,Saturday,5,5512939.0,2927,nan
23,2018-11-25,Sunday,5,3266704.0,2927,nan
24,2018-11-26,Monday,5,960146.0,2927,nan
25,2018-11-27,Tuesday,5,1300064.0,2927,nan
26,2018-11-28,Wednesday,5,964655.0,2927,nan
27,2018-11-29,Thursday,5,940179.0,2927,nan
28,2018-11-30,Friday,6,2272928.0,3007,nan
29,2018-12-01,Saturday,5,3536329.0,3007,nan
30,2018-12-02,Sunday,5,2199330.0,3007,nan
31,2018-12-03,Monday,5,653855.0,3007,nan
32,2018-12-04,Tuesday,5,1016619.0,3007,nan
33,2018-12-05,Wednesday,5,835949.0,3007,nan
34,2018-12-06,Thursday,5,731010.0,3007,nan
35,2018-12-07,Friday,5,1660088.0,2953,nan
36,2018-12-08,Saturday,5,2783823.0,2953,nan
37,2018-12-09,Sunday,5,1697755.0,2953,nan
38,2018-12-10,Monday,5,555088.0,2953,nan
39,2018-12-11,Tuesday,5,835423.0,2953,nan
40,2018-12-12,Wednesday,5,620411.0,2953,nan
41,2018-12-13,Thursday,4,576442.0,2953,nan
42,2018-12-14,Friday,7,1174909.0,2213,nan
43,2018-12-15,Saturday,8,1867215.0,2213,nan
44,2018-12-16,Sunday,7,1272055.0,2213,nan
45,2018-12-17,Monday,8,524845.0,2213,nan
46,2018-12-18,Tuesday,7,733219.0,2213,nan
47,2018-12-19,Wednesday,10,543173.0,2027,nan
48,2018-12-20,Thursday,8,418182.0,2027,nan
49,2018-12-21,Friday,13,511564.0,1168,nan
50,2018-12-22,Saturday,12,739111.0,1168,nan
51,2018-12-23,Sunday,9,710533.0,1168,nan
52,2018-12-24,Monday,10,470068.0,1168,nan
53,2018-12-25,Tuesday,17,505730.0,700,Christmas Day
54,2018-12-26,Wednesday,14,572037.0,700,nan
55,2018-12-27,Thursday,15,515674.0,700,nan
56,2018-12-28,Friday,13,765803.0,881,nan
