,days,dow,rank,daily,theaters,special events
96,2017-10-04,Wednesday,24,18440.0,419,nan
97,2017-10-05,Thursday,23,18925.0,419,nan
98,2017-10-06,Friday,19,68395.0,304,nan
99,2017-10-07,Saturday,17,127060.0,304,nan
100,2017-10-08,Sunday,18,94150.0,304,nan
101,2017-10-09,Monday,17,69105.0,304,Indig. Peoples' Day
102,2017-10-10,Tuesday,22,24890.0,304,nan
103,2017-10-11,Wednesday,24,17625.0,304,nan
104,2017-10-12,Thursday,20,20880.0,304,nan
105,2017-10-13,Friday,21,57220.0,266,nan
106,2017-10-14,Saturday,20,115305.0,266,nan
107,2017-10-15,Sunday,19,72205.0,266,nan
108,2017-10-16,Monday,23,14705.0,266,nan
109,2017-10-17,Tuesday,26,14115.0,266,nan
110,2017-10-18,Wednesday,24,12775.0,266,nan
111,2017-10-19,Thursday,20,17220.0,266,nan
112,2017-10-20,Friday,22,48095.0,337,nan
113,2017-10-21,Saturday,22,91785.0,337,nan
114,2017-10-22,Sunday,22,54850.0,337,nan
115,2017-10-23,Monday,25,13300.0,337,nan
116,2017-10-24,Tuesday,30,12225.0,337,nan
117,2017-10-25,Wednesday,29,10370.0,337,nan
118,2017-10-26,Thursday,23,15890.0,337,nan
119,2017-10-27,Friday,28,41080.0,210,nan
120,2017-10-28,Saturday,26,72565.0,210,nan
121,2017-10-29,Sunday,25,57315.0,210,nan
122,2017-10-30,Monday,25,19530.0,210,nan
123,2017-10-31,Tuesday,28,19775.0,210,Halloween
124,2017-11-01,Wednesday,29,13130.0,210,nan
125,2017-11-02,Thursday,27,12055.0,210,nan
126,2017-11-03,Friday,30,44950.0,194,nan
127,2017-11-04,Saturday,29,100775.0,194,nan
128,2017-11-05,Sunday,28,68355.0,194,nan
129,2017-11-06,Monday,28,18670.0,194,nan
130,2017-11-07,Tuesday,30,15820.0,194,nan
131,2017-11-08,Wednesday,31,9530.0,194,nan
132,2017-11-09,Thursday,28,15170.0,194,nan
133,2017-11-10,Friday,29,64510.0,195,nan
134,2017-11-11,Saturday,29,89670.0,195,nan
135,2017-11-12,Sunday,29,54170.0,195,nan
136,2017-11-13,Monday,34,9615.0,195,nan
137,2017-11-14,Tuesday,34,8125.0,195,nan
138,2017-11-15,Wednesday,34,7060.0,195,nan
139,2017-11-16,Thursday,34,7115.0,195,nan
140,2017-11-17,Friday,29,25830.0,172,nan
141,2017-11-18,Saturday,27,59220.0,172,nan
142,2017-11-19,Sunday,27,39970.0,172,nan
143,2017-11-20,Monday,27,16540.0,172,nan
144,2017-11-21,Tuesday,23,23390.0,172,nan
145,2017-11-22,Wednesday,20,28660.0,172,nan
146,2017-11-23,Thursday,28,13800.0,172,Thanksgiving
147,2017-11-24,Friday,23,43010.0,161,nan
148,2017-11-25,Saturday,24,48595.0,161,nan
149,2017-11-26,Sunday,24,26080.0,161,nan
150,2017-11-27,Monday,29,5280.0,161,nan
151,2017-11-28,Tuesday,31,5855.0,161,nan
152,2017-11-29,Wednesday,31,4380.0,161,nan
153,2017-11-30,Thursday,31,4310.0,161,nan
154,2017-12-01,Friday,34,12660.0,152,nan
155,2017-12-02,Saturday,29,32270.0,152,nan
156,2017-12-03,Sunday,29,19970.0,152,nan
157,2017-12-04,Monday,39,3225.0,152,nan
158,2017-12-05,Tuesday,39,4355.0,152,nan
159,2017-12-06,Wednesday,39,3705.0,152,nan
160,2017-12-07,Thursday,38,4255.0,152,nan
161,2017-12-08,Friday,36,9680.0,143,nan
162,2017-12-09,Saturday,31,24035.0,143,nan
163,2017-12-10,Sunday,31,16070.0,143,nan
164,2017-12-11,Monday,38,3310.0,143,nan
165,2017-12-12,Tuesday,38,4605.0,143,nan
166,2017-12-13,Wednesday,39,3655.0,143,nan
167,2017-12-14,Thursday,38,3295.0,143,nan
168,2017-12-15,Friday,28,7745.0,109,nan
169,2017-12-16,Saturday,26,17660.0,109,nan
170,2017-12-17,Sunday,26,12880.0,109,nan
171,2017-12-18,Monday,29,4610.0,109,nan
172,2017-12-19,Tuesday,30,5405.0,109,nan
173,2017-12-20,Wednesday,26,8540.0,109,nan
174,2017-12-21,Thursday,28,7930.0,109,nan
