,days,dow,rank,daily,theaters,special events
0,2015-06-12,Friday,1,81953950.0,4274,nan
1,2015-06-13,Saturday,1,69644830.0,4274,nan
2,2015-06-14,Sunday,1,57207490.0,4274,nan
3,2015-06-15,Monday,1,25344820.0,4274,nan
4,2015-06-16,Tuesday,1,24342515.0,4274,nan
5,2015-06-17,Wednesday,1,19895470.0,4274,nan
6,2015-06-18,Thursday,1,17822580.0,4274,nan
7,2015-06-19,Friday,2,29114435.0,4291,nan
8,2015-06-20,Saturday,1,39112435.0,4291,nan
9,2015-06-21,Sunday,1,38361540.0,4291,nan
10,2015-06-22,Monday,1,11566225.0,4291,nan
11,2015-06-23,Tuesday,1,13130460.0,4291,nan
12,2015-06-24,Wednesday,1,9440200.0,4291,nan
13,2015-06-25,Thursday,2,8903825.0,4291,nan
14,2015-06-26,Friday,2,14692885.0,4198,nan
15,2015-06-27,Saturday,1,22480290.0,4198,nan
16,2015-06-28,Sunday,1,17359440.0,4198,nan
17,2015-06-29,Monday,2,6526380.0,4198,nan
18,2015-06-30,Tuesday,2,7474355.0,4198,nan
19,2015-07-01,Wednesday,4,5988150.0,3802,nan
20,2015-07-02,Thursday,2,6938650.0,3802,nan
21,2015-07-03,Friday,2,11827605.0,3737,nan
22,2015-07-04,Saturday,1,8539045.0,3737,Independence Day
23,2015-07-05,Sunday,2,8875375.0,3737,nan
24,2015-07-06,Monday,2,4149050.0,3737,nan
25,2015-07-07,Tuesday,2,4839415.0,3737,nan
26,2015-07-08,Wednesday,2,3755685.0,3737,nan
27,2015-07-09,Thursday,2,3251190.0,3737,nan
28,2015-07-10,Friday,3,5419575.0,3441,nan
29,2015-07-11,Saturday,2,7432560.0,3441,nan
30,2015-07-12,Sunday,2,5299140.0,3441,nan
31,2015-07-13,Monday,3,2150625.0,3441,nan
32,2015-07-14,Tuesday,3,2787210.0,3441,nan
33,2015-07-15,Wednesday,3,2202240.0,3441,nan
34,2015-07-16,Thursday,3,1944165.0,3441,nan
35,2015-07-17,Friday,5,3257265.0,3117,nan
36,2015-07-18,Saturday,4,4909275.0,3117,nan
37,2015-07-19,Sunday,5,3288435.0,3117,nan
38,2015-07-20,Monday,5,1372505.0,3117,nan
39,2015-07-21,Tuesday,5,1729935.0,3117,nan
40,2015-07-22,Wednesday,5,1309140.0,3117,nan
41,2015-07-23,Thursday,5,1262385.0,3117,nan
42,2015-07-24,Friday,8,2063100.0,2645,nan
43,2015-07-25,Saturday,7,2975625.0,2645,nan
44,2015-07-26,Sunday,8,2142450.0,2645,nan
45,2015-07-27,Monday,8,925750.0,2645,nan
46,2015-07-28,Tuesday,8,1084450.0,2645,nan
47,2015-07-29,Wednesday,9,826350.0,2645,nan
48,2015-07-30,Thursday,9,779130.0,2645,nan
49,2015-07-31,Friday,10,1070720.0,1912,nan
50,2015-08-01,Saturday,10,1616560.0,1912,nan
51,2015-08-02,Sunday,10,1214120.0,1912,nan
52,2015-08-03,Monday,10,592720.0,1912,nan
53,2015-08-04,Tuesday,11,640520.0,1912,nan
54,2015-08-05,Wednesday,12,484500.0,1912,nan
55,2015-08-06,Thursday,12,408010.0,1912,nan
56,2015-08-07,Friday,13,553905.0,1119,nan
57,2015-08-08,Saturday,14,833655.0,1119,nan
58,2015-08-09,Sunday,13,559500.0,1119,nan
59,2015-08-10,Monday,15,262965.0,1119,nan
60,2015-08-11,Tuesday,14,335700.0,1119,nan
61,2015-08-12,Wednesday,14,240585.0,1119,nan
62,2015-08-13,Thursday,13,218550.0,1119,nan
63,2015-08-14,Friday,15,335790.0,738,nan
64,2015-08-15,Saturday,15,546120.0,738,nan
65,2015-08-16,Sunday,15,357930.0,738,nan
66,2015-08-17,Monday,15,155025.0,738,nan
67,2015-08-18,Tuesday,15,195785.0,738,nan
68,2015-08-19,Wednesday,15,151280.0,738,nan
69,2015-08-20,Thursday,15,147410.0,738,nan
70,2015-08-21,Friday,18,267010.0,574,nan
71,2015-08-22,Saturday,18,419210.0,574,nan
72,2015-08-23,Sunday,18,261330.0,574,nan
73,2015-08-24,Monday,18,94795.0,574,nan
74,2015-08-25,Tuesday,18,115025.0,574,nan
75,2015-08-26,Wednesday,19,94450.0,574,nan
76,2015-08-27,Thursday,19,94985.0,574,nan
77,2015-08-28,Friday,10,792960.0,1239,nan
78,2015-08-29,Saturday,9,1375290.0,1239,nan
79,2015-08-30,Sunday,10,842520.0,1239,nan
80,2015-08-31,Monday,11,291200.0,1239,nan
81,2015-09-01,Tuesday,12,309825.0,1239,nan
82,2015-09-02,Wednesday,11,259755.0,1239,nan
83,2015-09-03,Thursday,13,204305.0,1239,nan
84,2015-09-04,Friday,14,589125.0,1571,nan
85,2015-09-05,Saturday,13,1036860.0,1571,nan
86,2015-09-06,Sunday,13,1068280.0,1571,nan
87,2015-09-07,Monday,15,636255.0,1571,Labor Day
88,2015-09-08,Tuesday,15,141895.0,1571,nan
89,2015-09-09,Wednesday,15,110025.0,1571,nan
90,2015-09-10,Thursday,14,102115.0,1571,nan
91,2015-09-11,Friday,15,298096.0,1169,nan
92,2015-09-12,Saturday,16,596190.0,1169,nan
93,2015-09-13,Sunday,18,286405.0,1169,nan
94,2015-09-14,Monday,17,81830.0,1169,nan
95,2015-09-15,Tuesday,17,94010.0,1169,nan
96,2015-09-16,Wednesday,16,75550.0,1169,nan
97,2015-09-17,Thursday,15,63760.0,1169,nan
98,2015-09-18,Friday,19,173330.0,753,nan
99,2015-09-19,Saturday,20,312310.0,753,nan
100,2015-09-20,Sunday,20,150840.0,753,nan
101,2015-09-21,Monday,21,45180.0,753,nan
102,2015-09-22,Tuesday,21,52710.0,753,nan
103,2015-09-23,Wednesday,21,52380.0,753,nan
104,2015-09-24,Thursday,19,41505.0,753,nan
105,2015-09-25,Friday,18,110880.0,347,nan
106,2015-09-26,Saturday,19,196120.0,347,nan
107,2015-09-27,Sunday,23,83450.0,347,nan
108,2015-09-28,Monday,21,22555.0,347,nan
109,2015-09-29,Tuesday,22,27760.0,347,nan
110,2015-09-30,Wednesday,22,25875.0,347,nan
111,2015-10-01,Thursday,22,20820.0,347,nan
112,2015-10-02,Friday,17,81365.0,254,nan
113,2015-10-03,Saturday,18,139735.0,254,nan
114,2015-10-04,Sunday,18,71120.0,254,nan
115,2015-10-05,Monday,17,20320.0,254,nan
116,2015-10-06,Tuesday,17,22860.0,254,nan
117,2015-10-07,Wednesday,16,21590.0,254,nan
118,2015-10-08,Thursday,17,20320.0,254,nan
119,2015-10-09,Friday,23,59540.0,213,nan
120,2015-10-10,Saturday,22,95935.0,213,nan
121,2015-10-11,Sunday,22,56450.0,213,nan
122,2015-10-12,Monday,20,28755.0,213,Indig. Peoples' Day
123,2015-10-13,Tuesday,20,18105.0,213,nan
124,2015-10-14,Wednesday,20,18005.0,213,nan
125,2015-10-15,Thursday,19,25560.0,213,nan
126,2015-10-16,Friday,21,60605.0,202,nan
127,2015-10-17,Saturday,20,102010.0,202,nan
128,2015-10-18,Sunday,21,61610.0,202,nan
129,2015-10-19,Monday,22,17170.0,202,nan
130,2015-10-20,Tuesday,22,21210.0,202,nan
131,2015-10-21,Wednesday,22,18105.0,202,nan
132,2015-10-22,Thursday,22,19205.0,202,nan
133,2015-10-23,Friday,24,52515.0,175,nan
134,2015-10-24,Saturday,25,90140.0,175,nan
135,2015-10-25,Sunday,25,51705.0,175,nan
136,2015-10-26,Monday,22,14015.0,175,nan
137,2015-10-27,Tuesday,24,15745.0,175,nan
138,2015-10-28,Wednesday,21,13125.0,175,nan
139,2015-10-29,Thursday,22,14875.0,175,nan
140,2015-10-30,Friday,27,33630.0,164,nan
141,2015-10-31,Saturday,25,43465.0,164,Halloween
142,2015-11-01,Sunday,26,41050.0,164,nan
143,2015-11-02,Monday,25,11505.0,164,nan
144,2015-11-03,Tuesday,26,14760.0,164,nan
145,2015-11-04,Wednesday,27,10660.0,164,nan
146,2015-11-05,Thursday,26,11480.0,164,nan
147,2015-11-06,Friday,29,29215.0,139,nan
148,2015-11-07,Saturday,27,55635.0,139,nan
149,2015-11-08,Sunday,27,31270.0,139,nan
150,2015-11-09,Monday,31,6945.0,139,nan
151,2015-11-10,Tuesday,31,10435.0,139,nan
152,2015-11-11,Wednesday,28,20145.0,139,nan
153,2015-11-12,Thursday,31,8280.0,139,nan
154,2015-11-13,Friday,34,18010.0,109,nan
155,2015-11-14,Saturday,32,37035.0,109,nan
156,2015-11-15,Sunday,33,22305.0,109,nan
157,2015-11-16,Monday,35,4905.0,109,nan
158,2015-11-17,Tuesday,35,6045.0,109,nan
159,2015-11-18,Wednesday,34,4855.0,109,nan
160,2015-11-19,Thursday,34,4935.0,109,nan
