,days,dow,rank,daily,theaters,special events
0,2015-12-18,Friday,1,119119282.,4134,nan
1,2015-12-19,Saturday,1,68294204.0,4134,nan
2,2015-12-20,Sunday,1,60553189.0,4134,nan
3,2015-12-21,Monday,1,40109742.0,4134,nan
4,2015-12-22,Tuesday,1,37361729.0,4134,nan
5,2015-12-23,Wednesday,1,38022183.0,4134,nan
6,2015-12-24,Thursday,1,27395725.0,4134,nan
7,2015-12-25,Friday,1,49325663.0,4134,Christmas Day
8,2015-12-26,Saturday,1,56731532.0,4134,nan
9,2015-12-27,Sunday,1,43145665.0,4134,nan
10,2015-12-28,Monday,1,31362029.0,4134,nan
11,2015-12-29,Tuesday,1,29528583.0,4134,nan
12,2015-12-30,Wednesday,1,28085057.0,4134,nan
13,2015-12-31,Thursday,1,22932686.0,4134,New Year's Eve
14,2016-01-01,Friday,1,34394152.0,4134,New Year's Day
15,2016-01-02,Saturday,1,34368250.0,4134,nan
16,2016-01-03,Sunday,1,21479271.0,4134,nan
17,2016-01-04,Monday,1,8021882.0,4134,nan
18,2016-01-05,Tuesday,1,7967428.0,4134,nan
19,2016-01-06,Wednesday,1,6210432.0,4134,nan
20,2016-01-07,Thursday,1,5972359.0,4134,nan
21,2016-01-08,Friday,2,10744380.0,4134,nan
22,2016-01-09,Saturday,1,19204072.0,4134,nan
23,2016-01-10,Sunday,1,12405333.0,4134,nan
24,2016-01-11,Monday,2,3108701.0,4134,nan
25,2016-01-12,Tuesday,2,3844408.0,4134,nan
26,2016-01-13,Wednesday,2,3114937.0,4134,nan
27,2016-01-14,Thursday,2,3129967.0,4134,nan
28,2016-01-15,Friday,3,6328954.0,3822,nan
29,2016-01-16,Saturday,3,11028514.0,3822,nan
30,2016-01-17,Sunday,3,8984649.0,3822,nan
31,2016-01-18,Monday,1,6678148.0,3822,MLK Day
32,2016-01-19,Tuesday,2,2380910.0,3822,nan
33,2016-01-20,Wednesday,2,1814233.0,3822,nan
34,2016-01-21,Thursday,2,1884097.0,3822,nan
35,2016-01-22,Friday,5,3535257.0,3365,nan
36,2016-01-23,Saturday,2,6814652.0,3365,nan
37,2016-01-24,Sunday,1,3728739.0,3365,nan
38,2016-01-25,Monday,2,1295742.0,3365,nan
39,2016-01-26,Tuesday,2,1574483.0,3365,nan
40,2016-01-27,Wednesday,2,1324479.0,3365,nan
41,2016-01-28,Thursday,2,1338464.0,3365,nan
42,2016-01-29,Friday,4,2468701.0,2556,nan
43,2016-01-30,Saturday,3,5089962.0,2556,nan
44,2016-01-31,Sunday,3,3558021.0,2556,nan
45,2016-02-01,Monday,3,780785.0,2556,nan
46,2016-02-02,Tuesday,4,927503.0,2556,nan
47,2016-02-03,Wednesday,3,798790.0,2556,nan
48,2016-02-04,Thursday,3,803545.0,2556,nan
49,2016-02-05,Friday,6,1772763.0,2262,nan
50,2016-02-06,Saturday,4,3769739.0,2262,nan
51,2016-02-07,Sunday,3,1430814.0,2262,nan
52,2016-02-08,Monday,4,678633.0,2262,nan
53,2016-02-09,Tuesday,4,708043.0,2262,nan
54,2016-02-10,Wednesday,4,628195.0,2262,nan
55,2016-02-11,Thursday,3,585308.0,2262,nan
56,2016-02-12,Friday,7,1188588.0,1810,nan
57,2016-02-13,Saturday,7,2461903.0,1810,nan
58,2016-02-14,Sunday,6,2508785.0,1810,nan
59,2016-02-15,Monday,5,1481415.0,1810,Presidents' Day
60,2016-02-16,Tuesday,5,575323.0,1810,nan
61,2016-02-17,Wednesday,5,465786.0,1810,nan
62,2016-02-18,Thursday,5,479531.0,1810,nan
63,2016-02-19,Friday,9,917914.0,1618,nan
64,2016-02-20,Saturday,8,1777894.0,1618,nan
65,2016-02-21,Sunday,8,1211487.0,1618,nan
66,2016-02-22,Monday,9,296878.0,1618,nan
67,2016-02-23,Tuesday,9,365327.0,1618,nan
68,2016-02-24,Wednesday,9,316654.0,1618,nan
69,2016-02-25,Thursday,9,309435.0,1618,nan
70,2016-02-26,Friday,11,671519.0,1433,nan
71,2016-02-27,Saturday,11,1445740.0,1433,nan
72,2016-02-28,Sunday,11,869180.0,1433,nan
73,2016-02-29,Monday,11,237419.0,1433,nan
74,2016-03-01,Tuesday,11,282460.0,1433,nan
75,2016-03-02,Wednesday,11,237754.0,1433,nan
76,2016-03-03,Thursday,11,231559.0,1433,nan
77,2016-03-04,Friday,15,423072.0,1021,nan
78,2016-03-05,Saturday,13,864129.0,1021,nan
79,2016-03-06,Sunday,12,577503.0,1021,nan
80,2016-03-07,Monday,14,153120.0,1021,nan
81,2016-03-08,Tuesday,15,163629.0,1021,nan
82,2016-03-09,Wednesday,14,146770.0,1021,nan
83,2016-03-10,Thursday,13,153522.0,1021,nan
84,2016-03-11,Friday,14,309461.0,760,nan
85,2016-03-12,Saturday,14,581919.0,760,nan
86,2016-03-13,Sunday,14,406372.0,760,nan
87,2016-03-14,Monday,14,144714.0,760,nan
88,2016-03-15,Tuesday,14,166095.0,760,nan
89,2016-03-16,Wednesday,14,148312.0,760,nan
90,2016-03-17,Thursday,14,142054.0,760,nan
91,2016-03-18,Friday,17,240725.0,568,nan
92,2016-03-19,Saturday,15,428104.0,568,nan
93,2016-03-20,Sunday,15,297242.0,568,nan
94,2016-03-21,Monday,13,123856.0,568,nan
95,2016-03-22,Tuesday,15,134780.0,568,nan
96,2016-03-23,Wednesday,12,133075.0,568,nan
